Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
4,B0DPNJKMPX,"bella Freidora de Aire Delgada de 6 Qt, Utensilios de Cocina Fits-anywhere™, Revestimiento Antiadherente de Cerámica EverGood™, Temperatura Ajustable, 6 Opciones de Cocción Preestablecidas, Apagado","https://m.media-amazon.com/images/I/61TgBmRpXnL._AC_UY218_.jpg","Bella","$59.99","149","13,091","488","$785,328","3,259",4.60,AMZ,"$25.23","Kitchen & Dining",7,17.01" x 12.8" x 10.79","9.75","2024-12-05","488"
9,B0CNY1F31S,"Chefman Freidora de aire – Freidora de aire compacta de 4 cuartos de galón para comidas rápidas y fáciles en minutos, cuenta con tecnología Hi-Fry para controles de pantalla táctil extra crujientes con 4 ajustes preestablecidos, cesta antiadherente y apta para lavavajillas, color negro","https://m.media-amazon.com/images/I/71Ld+1SBc5L._AC_UY218_.jpg","Chefman","$59.97","173","9,744","451","$584,331","2,999",4.60,AMZ,"$21.49","Kitchen & Dining",5,12.48" x 12.48" x 12.01","8.95","2024-05-22","685"
20,B09CB7SMSD,"Gourmia Freidora de aire para puerta francesa: horno de convección de gran capacidad de 25 cuartos de galón, fryfroce 360°, pantalla digital con 17 ajustes preestablecidos de cocción, hornear, tostar","https://m.media-amazon.com/images/I/815TiCIdxFL._AC_UY218_.jpg","Gourmia","$112.48","1,148","4,485","143","$504,520","3,282",4.40,AMZ,"$35.82","Kitchen & Dining",4,19.02" x 16.3" x 13.9","18.95","2021-08-10","1,701"
8,B08DKYBTPH,"Chefman Air Fryer 8 Qt | TurboFry® 4-in-1 with 450°F Hi-Fry Option for Crispier Results | Bake, Dehydrate, Frozen | XL Nonstick Dishwasher-Safe Basket | Stainless Steel","https://m.media-amazon.com/images/I/71VzGtbzyFL._AC_UY218_.jpg","Chefman","$79.99","803","5,277","185","$422,077","17,881",4.50,AMZ,"$32.90","Kitchen & Dining",11,16.34" x 15.98" x 14.25","14.9","2020-08-20","2,056"
18,B09MR49K1D,"Gourmia GAF686 - Horno freidora de aire de 6 cuartos de galón con pantalla digital, con 12 preajustes de cocción de 1 toque, cesta XL, potencia de 1500 W, multifunción, negro y acero inoxidable","https://m.media-amazon.com/images/I/71IQE5Y-GrL._AC_UY218_.jpg","Gourmia","$69.35","2,294","4,209","87","$291,903","4,714",4.60,AMZ,"$26.31","Kitchen & Dining",13,16.18" x 14.02" x 14.02","12.24","2021-11-29","1,590"
31,B0CZS6SS3Y,"Ninja Freidora de aire, 10 cuartos de galón DoubleStack XL 2 cestas, diseño compacto, cocina pollo entero de 5 libras, alimenta hasta 8 personas, freidora de aire 6 en 1, asar, hornear y más, fácil de limpiar, piezas aptas para lavavajillas, gris, SL401","https://m.media-amazon.com/images/I/711xrX66pzL._AC_UY218_.jpg","Ninja","$225.99","5,445","1,249","38","$282,230","1,639",4.60,AMZ,"$54.75","Kitchen & Dining",5,20.47" x 17.32" x 13.78","26.19","2024-05-07","701"
21,B0BYF8PT3L,"Cuisinart Freidora de aire, freidora grande de 6 cuartos de galón con 5 funciones de cocción para asar, hornear, asar, freír al aire y mantener el calor, 5 ajustes preestablecidos para freidora de","https://m.media-amazon.com/images/I/71eNUemGxvL._AC_UY218_.jpg","Cuisinart","$99.95","1,017","2,600","156","$259,872","3,208",4.60,AMZ,"$33.94","Kitchen & Dining",21,19.13" x 15.59" x 14.06","17.11","2023-03-10","1,124"
13,B0DC11YH4J,"CHEFMAN - Freidora de aire mini de 2 cuartos de galón – Freidora de aire compacta y ahorradora de espacio digital con canasta antiadherente y apta para lavavajillas, comidas rápidas y fáciles en","https://m.media-amazon.com/images/I/61EpR6-7dTL._AC_UY218_.jpg","Chefman","$44.97","941","5,138","165","$231,045","4,605",4.50,AMZ,"$19.02","Kitchen & Dining",4,11.06" x 10.55" x 10.51","5.91","2024-02-14","783"
16,B0CDY277D3,"CHEFMAN Horno freidora de aire de doble cesta de 6 cuartos con ventanas de fácil visión, acabado de sincronización, Hi-Fry, apagado automático, 2 cestas independientes antiadherentes de 3 cuartos de","https://m.media-amazon.com/images/I/81VavY-KG8L._AC_UY218_.jpg","Chefman","$84.97","2,259","2,474","88","$210,176","4,152",4.30,AMZ,"$33.27","Kitchen & Dining",8,20.12" x 14.29" x 12.48","13.35","2023-08-07","974"
7,B0FZF445YL,"Chefman Freidora de aire de 9 cuartos de galón | TurboFry 7 en 1 de alta potencia 450 °F de cocción para resultados más crujientes y uniformes | Cesta XL con ventana de visualización | Freír al aire, hornear, asar, recalentar, deshidratar, descongelar, mantener caliente","https://m.media-amazon.com/images/I/81TNVH2j5FL._AC_UY218_.jpg","Chefman","$79.95","2,556","2,227","77","$178,034","404",4.50,AMZ,"$27.52","Kitchen & Dining",6,17.17" x 13.39" x 13.15","14.86","2025-11-03","155"
27,B0FSZVSPJL,"Simple Deluxe 12 en 1 Freidora de aire 6.34 Qt, Freidora digital con ajustes preestablecidos y ventana visible, cesta antiadherente y apta para lavavajillas, fríe al aire, asa, hornea, deshidrata","https://m.media-amazon.com/images/I/61VfjDdsQlL._AC_UY218_.jpg","Simple Deluxe","$43.56","2,059","3,412","94","$148,631","1,300",4.60,AMZ,"$24.98","Kitchen & Dining",6,15.79" x 15.31" x 12.4","11.7","2025-09-28","192"
28,B0GMHTYT6C,"NEWBULIG Freidora de aire, freidora digital compacta de 3 cuartos de galón con placa antiadherente y cesta apta para lavavajillas, comidas rápidas y fáciles, cuenta con apagado automático y pantalla táctil simple, ideal para espacios pequeños","https://m.media-amazon.com/images/I/61ZUqSvLAQL._AC_UY218_.jpg","NEWBULIG","$29.97","1,809","3,362","103","$100,773","95",4.30,AMZ,"$18.20","Kitchen & Dining",2,12.8" x 12.4" x 10.43","6.75","2026-02-09","58"
29,B0936FGLQS,"COSORI Freidora aire 9 en 1, compacta: 5 qt, perfecta carne, función calor máximo: 450 °F, 130+ recetas en aplicación, poco o 0 aceite, panel táctil cristal, fácil limpieza, cesta antiadherente, gris","https://m.media-amazon.com/images/I/71jSDZe54mL._AC_UY218_.jpg","Cosori","$78.95","4,182","1,132","49","$89,395","35,157",4.70,AMZ,"$26.99","Kitchen & Dining",2,15.98" x 14.49" x 12.48","12.25","2021-08-22","1,689"
17,B0GKGGZWFF,"NEWBULIG Freidora de aire de 6.34 cuartos de galón, freidora de aire con ventana visible, horno de freidora de aire de calentamiento rápido de 400 ℉ con cesta antiadherente y apta para lavavajillas, preajuste de cocción 8 en 1, temporizador, apagado automático, acero inoxidable, negro","https://m.media-amazon.com/images/I/71B+x66wroL._AC_UY218_.jpg","NEWBULIG","$39.98","2,593","1,758","76","$70,284","104",4.10,AMZ,"$24.07","Kitchen & Dining",4,15.55" x 13.7" x 13.23","11.2","2026-01-29","69"
24,B0FR7HYFNP,"Chefman Freidora de aire Crispinator 7 en 1 con capacidad de 8 cuartos de galón, temperatura máxima de 450 °F y tecnología TurboFry Pro para resultados rápidos y uniformes, hornear, asar, deshidratar, ventana de visión, cesta antiadherente con revestimiento de cerámica","https://m.media-amazon.com/images/I/71fH8cf2sBL._AC_UY218_.jpg","Chefman","$109.99","9,565","471","23","$51,781","35",4.80,AMZ,"$35.71","Kitchen & Dining",1,17.48" x 14.49" x 12.99","15.5","2025-09-15","204"
14,B08QQRH2Z9,"Dash - Tasti-Crisp™ - Freidora de aire digital con tecnología AirCrisp®, preajustes personalizados, control de temperatura y función de apagado automático, 2.6 cuartos de galón - Aqua","https://m.media-amazon.com/images/I/61yMLt6vK4L._AC_UY218_.jpg","Dash","$36.99","2,736","1,146","73","$42,389","7,825",4.50,AMZ,"$18.87","Kitchen & Dining",2,12.09" x 12.01" x 10","7.05","2020-12-15","1,939"
30,B0DTQDRWTZ,"Chefman Freidora de aire TurboFry de 7 cuartos de galón, 6 en 1 de alta potencia de 450 °F para resultados más crujientes, diseño compacto que ahorra espacio, freír al aire, hornear, asar, recalentar","https://m.media-amazon.com/images/I/71zdyUS3f+L._AC_UY218_.jpg","Chefman","$53.66","11,384","378","19","$20,294","422",4.20,AMZ,"$25.04","Kitchen & Dining",2,18.39" x 12.8" x 11.02","12.55","2025-01-22","440"
32,B0D2J2KT83,"GreenLife Freidora de aire de 4.5 cuartos de galón, controles de dial mecánico, cajón antiadherente de cerámica libre de PFAS, temperatura y temporizador ajustables, indicador LED, cocina sin aceite","https://m.media-amazon.com/images/I/81FVnpAWlKL._AC_UY218_.jpg","GreenLife","$39.65","17,197","385","13","$15,285","543",4.30,AMZ,"$20.34","Kitchen & Dining",3,13.7" x 13.7" x 13.7","11.1","2024-04-23","715"
10,B0G6D8MKVW,"Freidora de aire doble grande de 12 cuartos de galón, freidora de aire de doble zona 10 en 1 con 2 cestas de 6 cuartos de galón, panel fácil de 60° con pantalla táctil completa, función SyncCook","https://m.media-amazon.com/images/I/71Id7fc7JKL._AC_UY218_.jpg","InnovSync","$139.99","11,742","83","19","$11,667","36",5,FBA,"$45.07","Kitchen & Dining",1,19.09" x 16.57" x 15.31","23.32","2025-12-18","111"
11,B0F846LVS9,"Combo de horno tostador de freidora de aire de 28 cuartos de galón, horno grande de encimera de convección 12 en 1 con convección HeatWave de próxima generación, cocción de 3 capas, asador para pollo","https://m.media-amazon.com/images/I/71Ice-ni02L._AC_UY218_.jpg","Beelicious Pro","$179.99","16,819","18","13","$3,284","47",5,FBA,"$53.15","Kitchen & Dining",2,19.49" x 17.48" x 15.98","23.5","2025-05-09","334"
