Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
5,B00FS3VJAO,"BestOffice | Silla de Oficina Ergonómica | Silla Giratoria de Escritorio de Respaldo Medio | Respaldo y Soporte Lumbar Transpirable | Altura Ajustable | Asiento de Espuma | Ruedas | Color Negro | para","https://m.media-amazon.com/images/I/716tq9Y8WOL._AC_UL320_.jpg","BestOffice","$38.98","356","20,452","627","$797,211","62,983",4.30,AMZ,"$28.78","Home & Kitchen",1,20.47" x 20.47" x 10.55","21.38","2013-10-11","4,562"
53,B00FS3VJAO,"BestOffice | Silla de Oficina Ergonómica | Silla Giratoria de Escritorio de Respaldo Medio | Respaldo y Soporte Lumbar Transpirable | Altura Ajustable | Asiento de Espuma | Ruedas | Color Negro | para","https://m.media-amazon.com/images/I/716tq9Y8WOL._AC_UL320_.jpg","BestOffice","$38.98","356","20,452","627","$797,211","62,983",4.30,AMZ,"$28.78","Home & Kitchen",1,20.47" x 20.47" x 10.55","21.38","2013-10-11","4,562"
11,B0FVXRZJ12,"GTPLAYER Silla para videojuegos, silla de computadora con reposapiés y soporte lumbar, silla de juego de altura ajustable con asiento giratorio de 360° y reposacabezas y para oficina o juegos (blanco perla)","https://m.media-amazon.com/images/I/71i1brfkBbL._AC_UL320_.jpg","GTPLAYER","$89.78","737","8,176","413","$734,024","17,339",4.40,AMZ,"$53.04","Home & Kitchen",3,32.99" x 22.52" x 10","44.14","2025-10-13","177"
59,B0FVXRZJ12,"GTPLAYER Silla para videojuegos, silla de computadora con reposapiés y soporte lumbar, silla de juego de altura ajustable con asiento giratorio de 360° y reposacabezas y para oficina o juegos (blanco perla)","https://m.media-amazon.com/images/I/71i1brfkBbL._AC_UL320_.jpg","GTPLAYER","$89.78","737","8,176","413","$734,024","17,339",4.40,AMZ,"$53.04","Home & Kitchen",3,32.99" x 22.52" x 10.00","44.14","2025-10-13","177"
39,B0D7M7396C,"N-GEN GAMING Silla de videojuegos con reposapiés, soporte lumbar para el hogar, oficina, respaldo alto, reclinable, altura ajustable, ergonómica, cómoda, de cuero, silla de escritorio (negro)","https://m.media-amazon.com/images/I/71ulEB1lS6L._AC_UL320_.jpg","N-GEN GAMING","$89.78","1,635","7,763","261","$696,938","2,978",4.60,AMZ,"$62.04","Home & Kitchen",2,33.07" x 23.82" x 11.61","40","2024-06-21","656"
87,B0D7M7396C,"N-GEN GAMING Silla de videojuegos con reposapiés, soporte lumbar para el hogar, oficina, respaldo alto, reclinable, altura ajustable, ergonómica, cómoda, de cuero, silla de escritorio (negro)","https://m.media-amazon.com/images/I/71ulEB1lS6L._AC_UL320_.jpg","N-GEN GAMING","$89.78","1,635","7,763","261","$696,938","2,978",4.60,AMZ,"$62.04","Home & Kitchen",2,33.07" x 23.82" x 11.61","40.00","2024-06-21","656"
21,B0CP22DQQS,"Marsail - Silla ergonómica de oficina - Silla de escritorio con respaldo alto de malla y soporte lumbar ajustable, silla giratoria con ruedas, reposacabezas y reposabrazos 3D","https://m.media-amazon.com/images/I/712kZm3lUrL._AC_UL320_.jpg","Marsail","$118.95","4,011","4,517","156","$537,349","1,726",4.30,AMZ,"$45.91","Home & Kitchen",7,23.27" x 20.51" x 12.99","34.22","2023-11-27","863"
69,B0CP22DQQS,"Marsail - Silla ergonómica de oficina - Silla de escritorio con respaldo alto de malla y soporte lumbar ajustable, silla giratoria con ruedas, reposacabezas y reposabrazos 3D","https://m.media-amazon.com/images/I/712kZm3lUrL._AC_UL320_.jpg","Marsail","$118.95","4,011","4,517","156","$537,349","1,726",4.30,AMZ,"$45.91","Home & Kitchen",7,23.27" x 20.51" x 12.99","34.22","2023-11-27","863"
2,B07T291QPJ,"Furmax Silla ejecutiva de oficina con respaldo alto, ajustable, silla de escritorio para el hogar, silla giratoria para computadora, de piel sintética con soporte lumbar","https://m.media-amazon.com/images/I/719NUE4jRvL._AC_UL320_.jpg","Furmax","$99.99","888","5,049","166","$504,845","5,232",4.30,FBM,"$59.07","Office Products",5,26.77" x 24.41" x 12.6","37","2019-06-12","2,492"
50,B07T291QPJ,"Furmax Silla ejecutiva de oficina con respaldo alto, ajustable, silla de escritorio para el hogar, silla giratoria para computadora, de piel sintética con soporte lumbar","https://m.media-amazon.com/images/I/719NUE4jRvL._AC_UL320_.jpg","Furmax","$99.99","888","5,049","166","$504,845","5,232",4.30,FBM,"$59.07","Office Products",5,26.77" x 24.41" x 12.6","37","2019-06-12","2,492"
9,B0DYNW9SW6,"COMHOMA Silla de oficina grande y alta, silla ergonómica para juegos con diseño de relieve de lujo con reposapiés, reposabrazos ajustables reclinables de 150°, soporte de espalda de resorte y almohada","https://m.media-amazon.com/images/I/61emIxdP2SL._AC_UL320_.jpg","COMHOMA","$159.96","8,069","3,052","84","$488,175","5,874",4.20,AMZ,"$72.56","Home & Kitchen",2,33.07" x 21.26" x 12.99","46.23","2025-02-27","405"
57,B0DYNW9SW6,"COMHOMA Silla de oficina grande y alta, silla ergonómica para juegos con diseño de relieve de lujo con reposapiés, reposabrazos ajustables reclinables de 150°, soporte de espalda de resorte y almohada","https://m.media-amazon.com/images/I/61emIxdP2SL._AC_UL320_.jpg","COMHOMA","$159.96","8,069","3,052","84","$488,175","5,874",4.20,AMZ,"$72.56","Home & Kitchen",2,33.07" x 21.26" x 12.99","46.23","2025-02-27","405"
43,B0DPHLWNBG,"ELABEST X100 Silla de oficina ergonómica de malla con reposapiés, silla de escritorio grande y alta con brazos abatibles 5D, soporte lumbar 3D ajustable, sillas de computadora para juegos y ejecutivos","https://m.media-amazon.com/images/I/81vXeRdDeNL._AC_UL320_.jpg","ELABEST","$295.98","13,440","1,472","54","$435,580","812",4.70,FBA,"$70.57","Home & Kitchen",3,29.02" x 20.51" x 11.5","49.52","2024-12-03","491"
91,B0DPHLWNBG,"ELABEST X100 Silla de oficina ergonómica de malla con reposapiés, silla de escritorio grande y alta con brazos abatibles 5D, soporte lumbar 3D ajustable, sillas de computadora para juegos y ejecutivos","https://m.media-amazon.com/images/I/81vXeRdDeNL._AC_UL320_.jpg","ELABEST","$295.98","13,440","1,472","54","$435,580","812",4.70,FBA,"$70.57","Home & Kitchen",3,29.02" x 20.51" x 11.5","49.52","2024-12-03","491"
17,B0D6GC9PKH,"YFO Silla de Oficina para Hogar y Escritorio, Silla de Oficina con Ruedas de Goma, Silla de Computadora Ergonómica con Soporte Lumbar, Altura Ajustable, Giratoria, Ejecutiva, con Respaldo y","https://m.media-amazon.com/images/I/71ISqRDvebL._AC_UL320_.jpg","YFO","$179.99","9,665","2,137","72","$384,680","516",4.60,FBA,"$74.07","Home & Kitchen",1,24.61" x 22.99" x 15.59","43.9","2024-06-07","670"
65,B0D6GC9PKH,"YFO Silla de Oficina para Hogar y Escritorio, Silla de Oficina con Ruedas de Goma, Silla de Computadora Ergonómica con Soporte Lumbar, Altura Ajustable, Giratoria, Ejecutiva, con Respaldo y","https://m.media-amazon.com/images/I/71ISqRDvebL._AC_UL320_.jpg","YFO","$179.99","9,665","2,137","72","$384,680","516",4.60,FBA,"$74.07","Home & Kitchen",1,24.61" x 22.99" x 15.59","43.90","2024-06-07","670"
41,B08KSCDM47,"NEO CHAIR Silla de escritorio para oficina y computadora ergonómica de malla para juegos con respaldo medio y asiento con cómodo soporte lumbar, altura ajustable, giratoria para tareas en el hogar","https://m.media-amazon.com/images/I/71DIxDrIu4L._AC_UL320_.jpg","Neo Chair","$39.98","2,899","7,442","188","$297,538","18,951",4.20,AMZ,"$28.04","Home & Kitchen",1,20.51" x 19.76" x 10","19.6","2020-09-14","2,032"
89,B08KSCDM47,"NEO CHAIR Silla de escritorio para oficina y computadora ergonómica de malla para juegos con respaldo medio y asiento con cómodo soporte lumbar, altura ajustable, giratoria para tareas en el hogar","https://m.media-amazon.com/images/I/71DIxDrIu4L._AC_UL320_.jpg","Neo Chair","$39.98","2,899","7,442","188","$297,538","18,951",4.20,AMZ,"$28.04","Home & Kitchen",1,20.51" x 19.76" x 10","19.6","2020-09-14","2,032"
35,B0D6QX1MRC,"Orange Factory Silla con Ruedas Criss Cross de Patas Cruzadas Anchas, Silla de Escritorio de Oficina y Tocador, Cómoda Silla de Tela sin Brazos Ajustable Giratoria para Tareas de Computadora en el","https://m.media-amazon.com/images/I/81eauah8+4L._AC_UL320_.jpg","orange factory","$62.97","3,564","4,709","167","$296,555","3,248",4.40,AMZ,"$38.90","Home & Kitchen",2,27.32" x 22.76" x 10.63","33.42","2024-05-30","678"
83,B0D6QX1MRC,"Orange Factory Silla con Ruedas Criss Cross de Patas Cruzadas Anchas, Silla de Escritorio de Oficina y Tocador, Cómoda Silla de Tela sin Brazos Ajustable Giratoria para Tareas de Computadora en el","https://m.media-amazon.com/images/I/81eauah8+4L._AC_UL320_.jpg","orange factory","$62.97","3,564","4,709","167","$296,555","3,248",4.40,AMZ,"$38.90","Home & Kitchen",2,27.32" x 22.76" x 10.63","33.42","2024-05-30","678"
10,B0FXMJ6DDK,"Silla de oficina ergonómica con reposapiés, soporte lumbar ajustable y reposacabezas, silla de computadora reclinable de malla de 90-160°, oficina en casa, juegos, capacidad de 330 libras (certificado","https://m.media-amazon.com/images/I/81iGibLxLxL._AC_UL320_.jpg","CYKOV","$143.65","5,419","1,898","119","$272,604","463",4.60,FBA,"$59.62","Home & Kitchen",1,25.2" x 21.81" x 12.99","41.18","2025-10-24","166"
58,B0FXMJ6DDK,"Silla de oficina ergonómica con reposapiés, soporte lumbar ajustable y reposacabezas, silla de computadora reclinable de malla de 90-160°, oficina en casa, juegos, capacidad de 330 libras (certificado","https://m.media-amazon.com/images/I/81iGibLxLxL._AC_UL320_.jpg","CYKOV","$143.65","5,419","1,898","119","$272,604","463",4.60,FBA,"$59.62","Home & Kitchen",1,25.20" x 21.81" x 12.99","41.18","2025-10-24","166"
38,B0DGK4LBX9,"Silla de oficina, sillas de escritorio ergonómicas de 330 libras de capacidad, silla de computadora de malla con respaldo alto con reposabrazos abatibles, cómoda silla de trabajo con soporte lumbar ajustable, silla con ruedas","https://m.media-amazon.com/images/I/71oo11WQ9dL._AC_UL320_.jpg","Synorla","$99.99","11,844","2,557","61","$255,656","811",4.20,FBA,"$35.09","Home & Kitchen",6,22.24" x 20.71" x 10.04","27.5","2024-10-16","538"
86,B0DGK4LBX9,"Silla de oficina, sillas de escritorio ergonómicas de 330 libras de capacidad, silla de computadora de malla con respaldo alto con reposabrazos abatibles, cómoda silla de trabajo con soporte lumbar ajustable, silla con ruedas","https://m.media-amazon.com/images/I/71oo11WQ9dL._AC_UL320_.jpg","Synorla","$99.99","11,844","2,557","61","$255,656","811",4.20,FBA,"$35.09","Home & Kitchen",6,22.24" x 20.71" x 10.04","27.50","2024-10-16","538"
26,B0CZP9QB9Z,"Amazon Basics Silla ejecutiva de oficina con respaldo alto, altura ajustable, inclinación, giratorio, asiento acolchado, cuero consolidado, ruedas, negro/plata","https://m.media-amazon.com/images/I/71QNAm1DGXL._AC_UL320_.jpg","Amazon Basics","$152.99","3,816","1,570","46","$240,237","20,129",4.20,AMZ,"$83.27","Office Products",2,28.5" x 25.98" x 15.51","43.65","2025-04-23","349"
74,B0CZP9QB9Z,"Amazon Basics Silla ejecutiva de oficina con respaldo alto, altura ajustable, inclinación, giratorio, asiento acolchado, cuero consolidado, ruedas, negro/plata","https://m.media-amazon.com/images/I/71QNAm1DGXL._AC_UL320_.jpg","Amazon Basics","$152.99","3,816","1,570","46","$240,237","20,129",4.20,AMZ,"$83.27","Office Products",2,28.5" x 25.98" x 15.51","43.65","2025-04-23","349"
19,B0BG1H99FB,"FelixKing Silla de Oficina, Silla de Escritorio Ergonómica con Malla Respirable, Respaldo Alto Ajustable con Soporte Lumbar, Reposabrazos Abatibles, Silla Ejecutiva Giratoria y Ajustable, Cómoda Silla","https://m.media-amazon.com/images/I/71YTRYhUrIL._AC_UL320_.jpg","FelixKing","$113.98","5,762","2,022","113","$230,451","2,181",4.30,FBA,"$40.99","Home & Kitchen",3,23.58" x 22.99" x 11.22","28.25","2022-09-21","1,295"
67,B0BG1H99FB,"FelixKing Silla de Oficina, Silla de Escritorio Ergonómica con Malla Respirable, Respaldo Alto Ajustable con Soporte Lumbar, Reposabrazos Abatibles, Silla Ejecutiva Giratoria y Ajustable, Cómoda Silla","https://m.media-amazon.com/images/I/71YTRYhUrIL._AC_UL320_.jpg","FelixKing","$113.98","5,762","2,022","113","$230,451","2,181",4.30,FBA,"$40.99","Home & Kitchen",3,23.58" x 22.99" x 11.22","28.25","2022-09-21","1,295"
33,B0CQLJ32TC,"Silla de oficina, silla de escritorio ergonómica con soporte lumbar ajustable y reposabrazos abatibles, silla de computadora de malla transpirable para oficina en casa, color caqui","https://m.media-amazon.com/images/I/81CXxLV5ROL._AC_UL320_.jpg","MUXX.STIL","$149.98","18,874","1,526","40","$228,931","941",4.40,FBA,"$74.07","Home & Kitchen",2,22.01" x 22.01" x 20","31.25","2023-12-19","841"
81,B0CQLJ32TC,"Silla de oficina, silla de escritorio ergonómica con soporte lumbar ajustable y reposabrazos abatibles, silla de computadora de malla transpirable para oficina en casa, color caqui","https://m.media-amazon.com/images/I/81CXxLV5ROL._AC_UL320_.jpg","MUXX.STIL","$149.98","18,874","1,526","40","$228,931","941",4.40,FBA,"$74.07","Home & Kitchen",2,22.01" x 22.01" x 20.00","31.25","2023-12-19","841"
45,B0CH3P8KGT,"ELABEST Silla de oficina de malla, silla de escritorio ergonómica para computadora, silla de tarea resistente - Soporte lumbar y reposabrazos ajustables, función de inclinación, asiento ancho y cómodo","https://m.media-amazon.com/images/I/71+fcWd65nL._AC_UL320_.jpg","ELABEST","$239.99","28,707","950","28","$227,872","920",4.50,FBA,"$61.03","Home & Kitchen",2,24.76" x 20.75" x 12.48","42.2","2022-10-28","1,258"
93,B0CH3P8KGT,"ELABEST Silla de oficina de malla, silla de escritorio ergonómica para computadora, silla de tarea resistente - Soporte lumbar y reposabrazos ajustables, función de inclinación, asiento ancho y cómodo","https://m.media-amazon.com/images/I/71+fcWd65nL._AC_UL320_.jpg","ELABEST","$239.99","28,707","950","28","$227,872","920",4.50,FBA,"$61.03","Home & Kitchen",2,24.76" x 20.75" x 12.48","42.2","2022-10-28","1,258"
18,B0D3D4JGRM,"Silla de oficina para computadora Sweetcrispy, silla ergonómica de malla con respaldo medio, giratoria, con ruedas, para trabajo, con soporte lumbar cómodo, brazos plegables para el hogar, dormitorio","https://m.media-amazon.com/images/I/714nVOJR-bL._AC_UL320_.jpg","Sweetcrispy","$55.79","5,163","3,956","124","$220,716","1,144",4.50,AMZ,"$29.65","Home & Kitchen",1,20.79" x 18.7" x 9.8","25.9","2024-05-06","702"
66,B0D3D4JGRM,"Silla de oficina para computadora Sweetcrispy, silla ergonómica de malla con respaldo medio, giratoria, con ruedas, para trabajo, con soporte lumbar cómodo, brazos plegables para el hogar, dormitorio","https://m.media-amazon.com/images/I/714nVOJR-bL._AC_UL320_.jpg","Sweetcrispy","$55.79","5,163","3,956","124","$220,716","1,144",4.50,AMZ,"$29.65","Home & Kitchen",1,20.79" x 18.70" x 9.80","25.90","2024-05-06","702"
27,B0F59F6Q8V,"Sweetcrispy Silla de escritorio para computadora de oficina, ergonómica, de malla con respaldo medio, silla de trabajo giratoria con ruedas, cómodo soporte lumbar, cómodos brazos abatibles para el","https://m.media-amazon.com/images/I/71bG1vfdV-L._AC_UL320_.jpg","Sweetcrispy","$51.54","5,162","3,907","124","$201,376","1,144",4.50,AMZ,"$29.01","Home & Kitchen",1,20.79" x 18.7" x 9.8","25.9","2024-05-06","702"
75,B0F59F6Q8V,"Sweetcrispy Silla de escritorio para computadora de oficina, ergonómica, de malla con respaldo medio, silla de trabajo giratoria con ruedas, cómodo soporte lumbar, cómodos brazos abatibles para el","https://m.media-amazon.com/images/I/71bG1vfdV-L._AC_UL320_.jpg","Sweetcrispy","$51.54","5,162","3,907","124","$201,376","1,144",4.50,AMZ,"$29.01","Home & Kitchen",1,20.79" x 18.70" x 9.80","25.90","2024-05-06","702"
22,B07B7K7N3P,"Furmax Silla de oficina ergonómica de escritorio para computadora, silla de malla, respaldo medio, soporte lumbar giratorio con reposabrazos (1, negro)","https://m.media-amazon.com/images/I/71fbPPnvWeL._AC_UL320_.jpg","Furmax","$39.98","5,081","4,752","126","$189,998","68,149",4.30,FBM,"$68.57","Home & Kitchen",4,36.42" x 22.72" x 14.41","23.65","2017-07-07","3,197"
70,B07B7K7N3P,"Furmax Silla de oficina ergonómica de escritorio para computadora, silla de malla, respaldo medio, soporte lumbar giratorio con reposabrazos (1, negro)","https://m.media-amazon.com/images/I/71fbPPnvWeL._AC_UL320_.jpg","Furmax","$39.98","5,081","4,752","126","$189,998","68,149",4.30,FBM,"$68.57","Home & Kitchen",4,36.42" x 22.72" x 14.41","23.65","2017-07-07","3,197"
46,B0BD7Z94ZQ,"COLAMY Silla de oficina ejecutiva de respaldo alto, silla ergonómica de escritorio de piel acolchada con soporte lumbar inflable y brazos abatibles, silla giratoria de bloqueo de inclinación ajustable para oficina en casa, color negro","https://m.media-amazon.com/images/I/61eNXEri9OL._AC_UL320_.jpg","COLAMY","$142.28","20,762","1,290","37","$183,569","3,015",4.30,AMZ,"$86.91","Home & Kitchen",2,29.49" x 26.5" x 15.98","42","2022-09-06","1,310"
94,B0BD7Z94ZQ,"COLAMY Silla de oficina ejecutiva de respaldo alto, silla ergonómica de escritorio de piel acolchada con soporte lumbar inflable y brazos abatibles, silla giratoria de bloqueo de inclinación ajustable para oficina en casa, color negro","https://m.media-amazon.com/images/I/61eNXEri9OL._AC_UL320_.jpg","COLAMY","$142.28","20,762","1,290","37","$183,569","3,015",4.30,AMZ,"$86.91","Home & Kitchen",2,29.49" x 26.50" x 15.98","42.00","2022-09-06","1,310"
6,B0DKNN49QP,"NEO CHAIR Silla de escritorio para oficina y computadora de respaldo alto de malla para juegos con asiento ergonómico, soporte lumbar ajustable y cómodo, reposabrazos abatibles, altura para el hogar","https://m.media-amazon.com/images/I/81FQJC44NIL._AC_UL320_.jpg","Neo Chair","$58.47","3,900","3,015","159","$176,279","2,407",4.20,AMZ,"$34.92","Home & Kitchen",3,24.02" x 20.47" x 11.22","24.69","2024-10-23","532"
54,B0DKNN49QP,"NEO CHAIR Silla de escritorio para oficina y computadora de respaldo alto de malla para juegos con asiento ergonómico, soporte lumbar ajustable y cómodo, reposabrazos abatibles, altura para el hogar","https://m.media-amazon.com/images/I/81FQJC44NIL._AC_UL320_.jpg","Neo Chair","$58.47","3,900","3,015","159","$176,279","2,407",4.20,AMZ,"$34.92","Home & Kitchen",3,24.02" x 20.47" x 11.22","24.69","2024-10-23","532"
40,B0CZP66BTJ,"Sweetcrispy Silla de oficina ergonómica de escritorio de alta resistencia con brazos abatibles, de cuero sintético, silla ajustable giratoria y con ruedas, color beige","https://m.media-amazon.com/images/I/6147kDUMyaL._AC_UL320_.jpg","Sweetcrispy","$89.91","4,002","1,947","44","$175,081","324",4.30,AMZ,"$59.06","Office Products",3,27.99" x 22.48" x 13.5","40.75","2024-04-02","736"
88,B0CZP66BTJ,"Sweetcrispy Silla de oficina ergonómica de escritorio de alta resistencia con brazos abatibles, de cuero sintético, silla ajustable giratoria y con ruedas, color beige","https://m.media-amazon.com/images/I/6147kDUMyaL._AC_UL320_.jpg","Sweetcrispy","$89.91","4,002","1,947","44","$175,081","324",4.30,AMZ,"$59.06","Office Products",3,27.99" x 22.48" x 13.50","40.75","2024-04-02","736"
20,B0DGK8TG51,"Silla de oficina ergonómica, capacidad de 330 libras, silla de computadora con respaldo alto para largas horas, cómoda, silla ejecutiva giratoria con ruedas para oficina en casa con reposabrazos abatibles, color negro","https://m.media-amazon.com/images/I/710hqIp6uTL._AC_UL320_.jpg","Synorla","$99.99","19,059","1,607","40","$160,637","515",4.20,FBA,"$40.01","Home & Kitchen",2,22.48" x 20.75" x 10.75","28.6","2024-09-10","575"
68,B0DGK8TG51,"Silla de oficina ergonómica, capacidad de 330 libras, silla de computadora con respaldo alto para largas horas, cómoda, silla ejecutiva giratoria con ruedas para oficina en casa con reposabrazos abatibles, color negro","https://m.media-amazon.com/images/I/710hqIp6uTL._AC_UL320_.jpg","Synorla","$99.99","19,059","1,607","40","$160,637","515",4.20,FBA,"$40.01","Home & Kitchen",2,22.48" x 20.75" x 10.75","28.60","2024-09-10","575"
47,B07645VL18,"Serta Bryce - Silla ejecutiva de oficina, sillas de escritorio para computadora ergonómicas con soporte lumbar AIR patentado, almohadas cómodas para el cuerpo, altura ajustable, base giratoria con","https://m.media-amazon.com/images/I/71wHC85AyvL._AC_UL320_.jpg","Serta","$249.99","47,660","582","17","$145,556","2,544",3.90,AMZ,"$105.32","Home & Kitchen",10,29.02" x 25.98" x 17.01","49","2017-10-02","3,110"
95,B07645VL18,"Serta Bryce - Silla ejecutiva de oficina, sillas de escritorio para computadora ergonómicas con soporte lumbar AIR patentado, almohadas cómodas para el cuerpo, altura ajustable, base giratoria con","https://m.media-amazon.com/images/I/71wHC85AyvL._AC_UL320_.jpg","Serta","$249.99","47,660","582","17","$145,556","2,544",3.90,AMZ,"$105.32","Home & Kitchen",10,29.02" x 25.98" x 17.01","49.00","2017-10-02","3,110"
13,B09D33BXHL,"Silla de oficina ergonómica, silla de escritorio de piel sintética para computadora, silla de oficina en casa, respaldo de malla giratoria, soporte lumbar ajustable, brazos abatibles, silla de trabajo","https://m.media-amazon.com/images/I/71NSpc4hQJL._AC_UL320_.jpg","X XISHE","$116.99","21,058","1,183","37","$138,364","2,995",4.50,FBA,"$39.92","Home & Kitchen",2,24.02" x 22.99" x 10","32","2021-09-21","1,660"
61,B09D33BXHL,"Silla de oficina ergonómica, silla de escritorio de piel sintética para computadora, silla de oficina en casa, respaldo de malla giratoria, soporte lumbar ajustable, brazos abatibles, silla de trabajo","https://m.media-amazon.com/images/I/71NSpc4hQJL._AC_UL320_.jpg","X XISHE","$116.99","21,058","1,183","37","$138,364","2,995",4.50,FBA,"$39.92","Home & Kitchen",2,24.02" x 22.99" x 10.00","32.00","2021-09-21","1,660"
34,B0FDQJ43MB,"Silla de Oficina Ergonómica - Silla de Escritorio para Computadora, Sillas Ejecutivas de Cuero con Respaldo Alto, Soporte Lumbar Ajustable y Brazos Abatibles, con Movimiento de Inclinación","https://m.media-amazon.com/images/I/71BZORSQm1L._AC_UL320_.jpg","BESTFAIR","$139.98","15,818","972","47","$136,128","88",4.80,FBM,"$58.32","Home & Kitchen",1,32.01" x 20.98" x 10.51","40","2025-10-12","178"
