Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
70,B07WK7MGJY,"Herm Sprenger Collar de punta de 0.089 in para entrenamiento de perros, longitud ajustable y hebilla de fácil liberación rápida para perros pequeños/medianos (cuello de 13-19 pulgadas)","https://m.media-amazon.com/images/I/51aTCG-O8YL._AC_UL320_.jpg","Herm Sprenger","$49.99","5,863","1,209","39","$60,456","2,755",4.30,FBA,"$11.23","Pet Supplies",1,4.69" x 2.24" x 1.22","0.22","2019-08-16","2,427"
31,B09N95G7XD,"Made to ROAM - Collar prémium para perro, nailon de alta resistencia, ajustable, con hebilla de metal de liberación rápida (color Colorado Nightsky, clásico, talla 4)","https://m.media-amazon.com/images/I/81K6uCVdrQL._AC_UL320_.jpg","MADE TO ROAM","$23.99","3,012","2,363","73","$56,677","9,125",4.70,FBA,"$7.55","Pet Supplies",1,9.57" x 4.13" x 1.65","0.46","2021-12-08","1,582"
52,B076YHCXPR,"Hartz UltraGuard Pro, collar reflectante anti pulgas y garrapatas para perros y cachorros, prevención de 7 meses contra pulgas y garrapatas por collar, 1 unidad","https://m.media-amazon.com/images/I/81DNZAmP0BL._AC_UL320_.jpg","HARTZ","$7.92","593","7,143","276","$56,574","13,672",4.10,AMZ,"$4.10","Pet Supplies",4,4.96" x 3.74" x 0.83","0.07","2017-02-15","3,338"
5,B0BYDDRJ6J,"Unique Style Paws - Collar para perro con hebilla de metal, diseño de flores color rosa roja, regalo para perros pequeños, medianos y grandes, duradero y lindo","https://m.media-amazon.com/images/I/71GI2+FVYsL._AC_UL320_.jpg","Unique style paws","$9.99","1,110","5,359","176","$53,536","4,183",4.30,FBA,"$4.41","Pet Supplies",1,4.61" x 4.06" x 1.46","0.2","2023-03-14","1,121"
36,B0CZ725GNV,"Didog Collares de piel sintética suave para perros pequeños, clásicos ajustables con hebilla de metal de liberación rápida, fácil de limpiar y cómodo, verde, S para cuellos de 10 a 15”","https://m.media-amazon.com/images/I/91-fAI6YIyL._AC_UL320_.jpg","Didog","$13.99","1,907","3,820","120","$53,437","769",4.50,FBA,"$5.83","Pet Supplies",9,9.88" x 1.97" x 0.79","0.13","2024-04-27","711"
88,B0F132Y1YT,"Jugbow Collar de Choque para Perros - Collar de Entrenamiento para Perros de 4200 PIES con Control Remoto para Perros de 5-120 libras Pequeños, Medianos y Grandes, Collar E Impermeable IPX8 con 4","https://m.media-amazon.com/images/I/71qrFbJ3VbL._AC_UL320_.jpg","Jugbow","$44.99","6,819","1,166","33","$52,446","330",4.30,FBA,"$11.06","Pet Supplies",4,7.01" x 4.88" x 2.32","0.62","2025-03-11","393"
48,B0DNMSZPQX,"Collar para perro AirTag impermeable actualizado 2025, collar táctico militar con soporte AirTag, mango de control cómodo y hebilla de metal, soporte para collar de perro con GPS para perros medianos","https://m.media-amazon.com/images/I/81JD3eWnxlL._AC_UL320_.jpg","Odokele","$22.48","3,311","2,116","67","$47,578","917",4.40,FBA,"$7.32","Pet Supplies",1,9.76" x 2.17" x 1.97","0.35","2025-03-19","385"
37,B0C8P1V5Q4,"Joytale Collar Martingale para Perros, Reflectante de Alta Resistencia para Seguridad, Hebilla de Liberación Rápida, Collares de Nylon Ajustables para Perros Medianos para Entrenamiento al Caminar","https://m.media-amazon.com/images/I/718vudRmXIL._AC_UL320_.jpg","Joytale","$10.99","1,450","4,057","145","$44,582","1,290",4.60,FBA,"$5.38","Pet Supplies",1,9.06" x 1.61" x 0.91","0.2","2023-07-10","1,003"
84,B08RMRLZ5S,"ADITYNA Collar de perro resistente para perros grandes, collar reflectante con asa para entrenar y caminar, ancho, grueso, táctico, acolchado de neopreno suave","https://m.media-amazon.com/images/I/8163hd8rqwL._AC_UL320_.jpg","ADITYNA","$20.97","3,465","1,983","64","$41,585","3,972",4.60,FBA,"$7.35","Pet Supplies",1,6.38" x 3.46" x 2.44","0.53","2020-12-30","1,925"
12,B08PNWG993,"collar reflectante para perro con acolchado de neopreno suave, collares de nylon transpirables y ajustables para perros pequeños, medianos y grandes, collar + correa tamaño M para cuellos de 16 a 19 pulgadas, color azul","https://m.media-amazon.com/images/I/812KMoIXB5L._AC_UL320_.jpg","ladoogo","$9.99","1,917","4,070","119","$40,656","14,600",4.60,FBA,"$4.81","Pet Supplies",1,8.82" x 7.48" x 1.54","0.62","2020-12-04","1,951"
63,B0CCSJY3WM,"Spark Paws - Collar táctico para perro, resistente, de alta calidad, grueso y duradero, para perros grandes y medianos, diseño retro de los 90, talla L","https://m.media-amazon.com/images/I/71G+oSVDx5L._AC_UL320_.jpg","Spark Paws","$24.99","4,080","1,586","55","$39,630","1,355",4.60,FBA,"$7.88","Pet Supplies",1,10.91" x 5.55" x 1.54","0.62","2023-07-25","988"
42,B0CJ5QP1NC,"Extreme Dog Fence Collar de perro de valla adicional activo con juego grande y mediano de contactos cómodos para perros y cachorros de todas las longitudes de cabello","https://m.media-amazon.com/images/I/71oZ9JSp1aL._AC_UL320_.jpg","Extreme Dog Fence","$170.95","22,666","224","6","$38,318","112",4.30,FBA,"$29.96","Pet Supplies",2,5.71" x 3.58" x 2.36","0.35","2023-09-15","935"
30,B07NSD2P1N,"Carhartt Collares de cincha de nylon totalmente ajustables para perros, costuras reflectantes para visibilidad, Grande","https://m.media-amazon.com/images/I/71rPMuDZt9L._AC_UL320_.jpg","Carhartt","$21.99","3,840","1,668","58","$36,675","17,246",4.70,AMZ,"$7.25","Pet Supplies",2,12.09" x 3.94" x 0.98","0.18","2019-03-30","2,566"
86,B0BCG6JC1C,"PATPET Collar de entrenamiento para perros con control remoto - Collares eléctricos de descarga para perros pequeños, medianos y grandes, 3 modos seguros ajustables, recargable, impermeable, collar E","https://m.media-amazon.com/images/I/71P0NaXjEcL._AC_UL320_.jpg","Patpet","$40.49","5,946","831","39","$33,633","1,432",4.40,FBA,"$10.38","Pet Supplies",1,5.83" x 4.29" x 2.52","0.71","2022-09-19","1,297"
6,B0CJBTRFS5,"Collar reflectante para perro, de neopreno suave y acolchado, de nailon con hebilla, ajustable para perros medianos, verde azulado, M","https://m.media-amazon.com/images/I/81b+cp3EUkL._AC_UL320_.jpg","PWOD","$5.99","1,157","5,602","171","$33,554","2,464",4.60,FBA,"$3.81","Pet Supplies",3,6.26" x 3.19" x 0.79","0.13","2023-09-19","932"
21,B0CRTG25BX,"Collar Reflectante para Perro con Acolchado de Neopreno Suave y Transpirable Liberación Rápida Collares Básicos para Perros Medianos Morado Niña","https://m.media-amazon.com/images/I/81aNXM4P4hL._AC_UL320_.jpg","penseepet","$7.99","1,359","4,006","152","$32,012","2,467",4.60,FBA,"$4.11","Pet Supplies",1,14.57" x 1.61" x 0.87","0.13","2024-01-09","820"
69,B0BY81DZ63,"DOG CARE Collar de entrenamiento para perros con control remoto, collar de choque para todos los perros con control remoto de 1800 pies, control de ladridos recargable con modos de pitido/vibración","https://m.media-amazon.com/images/I/5193-PzD50L._AC_UL320_.jpg","DOG CARE","$29.99","7,303","1,065","30","$31,927","10,409",4,FBA,"$9.21","Pet Supplies",2,9.09" x 5" x 2.44","0.62","2022-12-20","1,205"
3,B0CG18B7W9,"Collar táctico para perro, collar ajustable de nailon para entrenamiento militar con mango de control y hebilla metálica de liberación rápida pesada para perros pequeños, medianos y grandes, negro, L","https://m.media-amazon.com/images/I/71LXhqH9UVL._AC_UL320_.jpg","CADONO","$7.99","1,520","3,992","141","$31,895","2,609",4.20,FBA,"$4.33","Pet Supplies",1,7.76" x 2.4" x 1.89","0.35","2023-08-18","964"
15,B0F5WDGJBS,"Faygarsle Lindo collar de perro con patrón de lazo rosa para diseño de primavera de verano, perros pequeños, medianos y grandes, M","https://m.media-amazon.com/images/I/71ZAyrrWdWL._AC_UL320_.jpg","Faygarsle","$9.99","2,495","3,029","88","$30,263","645",4.70,FBA,"$3.93","Pet Supplies",1,7.52" x 1.54" x 0.71","0.07","2025-05-28","315"
78,B0C9MHPZCY,"Didog Collar de perro de piel sintética suave, elegante collar de liberación rápida para perros pequeños, fácil de limpiar, collar ajustable para mascotas para caminar diariamente, azul, talla S para","https://m.media-amazon.com/images/I/914t4-LPaSL._AC_UL320_.jpg","Didog","$14.99","3,060","1,992","72","$29,860","1,241",4.50,FBA,"$5.57","Pet Supplies",7,9.92" x 2.01" x 0.75","0.11","2023-08-02","980"
50,B0DZ2JGGXH,"Collar de perro floral de Lionet Paws - Lindo collar de margaritas silvestres de primavera con hebilla de plástico, collar de perro ajustable y ligero para perros pequeños y medianos","https://m.media-amazon.com/images/I/71pskiSan0L._AC_UL320_.jpg","Lionet Paws","$8.99","2,533","3,315","87","$29,802","519",4.70,FBA,"$4.26","Pet Supplies",1,7.05" x 2.8" x 0.87","0.09","2025-03-03","401"
9,B0B5P973ZR,"Collar para perro con patrones geométricos florales tribales bohemios - Collar de estilo étnico suave ajustable para perros pequeños, medianos y grandes (Floral Rosa, M)","https://m.media-amazon.com/images/I/71udJHOkaeL._AC_UL320_.jpg","MIHQY","$8.99","1,676","3,276","131","$29,454","11,137",4.70,FBA,"$4.26","Pet Supplies",1,7.87" x 1.5" x 0.91","0.09","2022-07-03","1,375"
81,B0DF7DWH8Z,"Collar de choque para perros, collar de entrenamiento impermeable IP67 con control remoto, 3 modos de entrenamiento con pitido, vibración y estática segura, collar E recargable para grandes y medianos","https://m.media-amazon.com/images/I/71vY-MgEqGL._AC_UL320_.jpg","PIOUNS","$26.95","4,048","1,029","55","$27,722","2,823",4.20,FBA,"$8.10","Pet Supplies",1,5.75" x 5.12" x 1.73","0.49","2024-08-26","590"
16,B0CP2X6QJ9,"Carhartt Collar de Cincha de Nailon para Perro, Totalmente Ajustable con Hebilla de Liberación Lateral Duradera, Abeto Sombrío, Talla M","https://m.media-amazon.com/images/I/71v5AVEzlJL._AC_UL320_.jpg","Carhartt","$20.99","5,165","1,312","44","$27,530","804",4.70,AMZ,"$6.47","Pet Supplies",2,10.04" x 1.54" x 0.63","0.12","2023-11-27","862"
22,B0CYCHHC24,"Collar de perro de algodón hecho a mano con patrones lindos y distintivos, corazón de amor blanco y rosa con colgante para perras y perros machos, talla S","https://m.media-amazon.com/images/I/611TC04hAvL._AC_UL320_.jpg","FYEQYAOU","$6.98","2,019","3,938","108","$27,489","2,454",4.60,FBA,"$3.48","Pet Supplies",1,7.68" x 1.77" x 0.71","0.04","2024-03-18","751"
58,B0CJ8Y39XX,"Vizpet Collar para perro con luz LED, Collar para perro con luz ajustable, recargable por USB, superbrillante, luz de seguridad, collares brillantes para perros (Grande, rosa)","https://m.media-amazon.com/images/I/61yXgl631cL._AC_UL320_.jpg","Vizpet","$13.99","3,682","1,942","60","$27,168","5,856",4.40,FBA,"$6.41","Pet Supplies",1,10" x 8.46" x 1.18","0.24","2023-03-17","1,118"
43,B08PK9BGQ7,"TagME Collares reflectantes de nailon para perro, collar clásico ajustable para mascotas con hebilla de liberación rápida para cachorros, color negro, 3/8 pulgadas de ancho","https://m.media-amazon.com/images/I/71pydm7SCUL._AC_UL320_.jpg","TagME","$4.99","1,033","5,406","185","$26,975","24,378",4.50,FBA,"$3.18","Pet Supplies",1,7.17" x 1.42" x 0.67","0.04","2021-01-24","1,900"
44,B01M6CV2EI,"Educator Collar ET-400 E para entrenamiento de perros con control remoto, rango de 3/4 millas, impermeable, 100 niveles de estimulación contundente, modo de tono o vibración, luz de seguimiento nocturno para perros pequeños, medianos y grandes","https://m.media-amazon.com/images/I/81wcSQ5UtnL._AC_UL320_.jpg","Educator","$219.99","26,921","117","5","$25,704","608",4.50,FBA,"$38.79","Pet Supplies",1,11.73" x 7.4" x 2.01","1.32","2016-11-02","3,444"
54,B000A6BD5K,"Collar Starmark Pro para entrenamiento de perros grande","https://m.media-amazon.com/images/I/616Jf7IRQHL._AC_UL320_.jpg","StarMark","$12.77","3,248","1,962","68","$25,054","15,467",4.20,AMZ,"$5.87","Pet Supplies",6,10.08" x 4.92" x 1.18","0.33","2024-07-01","646"
10,B08NSMMQFH,"Collar de perro reflectante con hebilla ajustable de nailon de seguridad para perros pequeños, medianos y grandes, rosa S","https://m.media-amazon.com/images/I/61HoBItCkQL._AC_UL320_.jpg","BOOMIBOO","$3.99","936","6,038","199","$24,092","12,739",4.60,FBA,"$3.03","Pet Supplies",1,5.28" x 1.06" x 0.63","0.04","2020-11-18","1,967"
14,B0D1MP72SC,"Collar reflectante para perros medianos, lindo estilo leopardo ajustable de nailon resistente para cachorros macho y hembra, accesorios suaves para mascotas con hebilla de liberación rápida","https://m.media-amazon.com/images/I/81XBRMeAUhL._AC_UL320_.jpg","TMOODEL","$8.99","2,427","2,609","91","$23,458","1,477",4.60,FBA,"$3.84","Pet Supplies",1,7.99" x 2.91" x 0.75","0.15","2024-04-13","725"
39,B08S79YNNZ,"Tuff Pupper Collar de perro clásico resistente | 10 veces más fuerte que el cuero | Collar de perro 100% impermeable y a prueba de olores | Herrajes metálicos resistentes al óxido","https://m.media-amazon.com/images/I/71PssO-F0DL._AC_UL320_.jpg","Tuff Pupper","$15.96","4,467","1,454","50","$23,199","6,058",4.50,FBA,"$6.34","Pet Supplies",1,9.09" x 4.33" x 1.69","0.22","2021-01-06","1,918"
40,B0C6XN6GZN,"Aring Pet Collar de algodón, ligero y ajustable, con hebilla de liberación rápida para perros pequeños, medianos y grandes, para cachorros, S, dinosaurios","https://m.media-amazon.com/images/I/71JDerfUMyL._AC_UL320_.jpg","ARING PET","$9.99","3,220","2,228","69","$22,257","1,770",4.70,FBA,"$3.93","Pet Supplies",1,6.77" x 2.72" x 0.75","0.04","2023-06-16","1,027"
38,B0DMVW8C2H,"Collar para perros grandes - Collar ajustable y a prueba de mordidas hecho de nailon con hebilla de liberación rápida de metal y anillo en D para etiquetas de perro (Verde oscuro, L)","https://m.media-amazon.com/images/I/71UaxFrcBAL._AC_UL320_.jpg","Tacwild","$16.99","5,199","1,291","43","$21,927","379",4.50,FBA,"$6.50","Pet Supplies",1,6.89" x 3.9" x 1.22","0.26","2024-11-13","511"
