Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
13,B0G5Z5MS36,"Kidsneed Monitor de bebé con cámara y audio: monitor de bebé de video 720P de 5 pulgadas, sin WiFi, duración de la batería de 48 horas, visión nocturna, conversación bidireccional, zoom remoto de","https://m.media-amazon.com/images/I/61yQ5eES20L._AC_UY218_.jpg","Kidsneed","$39.99","1,499","6,116","89","$244,588","7,883",4.20,FBA,"$11.68","Baby Products",2,6.46" x 4.88" x 4.57","1.52","2025-12-09","120"
3,B00JEV5UI8,"Monitor digital para bebés VTech Safe & Sound, Monitor con una unidad para padres","https://m.media-amazon.com/images/I/61PzyDeMA-L._AC_UY218_.jpg","VTech","$23.95","315","8,582","296","$205,539","43,772",4.40,AMZ,"$10.73","Baby Products",8,11.81" x 11.06" x 4.49","0.86","2014-04-02","4,389"
17,B0DFMCG3C2,"VTech Monitor de bebé de 7 pulgadas con pantalla IPS, cámara de zoom panorámica inclinada, monitor de bebé sin video WiFi con cámara y audio, luz nocturna multicolor, conversación de 2 vías, canciones de cuna, HQ Max avanzado","https://m.media-amazon.com/images/I/61Mqiy0Up9L._AC_UY218_.jpg","VTech","$89.95","2,416","1,635","49","$147,068","412",4.20,AMZ,"$22.11","Baby Products",9,15.91" x 11.38" x 5.28","2.6","2024-08-21","595"
29,B0FDSC6XL6,"Owlet Dream Sight - Monitor inteligente de video HD para bebés con cámara 2K, alertas de llanto, movimiento y sonido, monitoreo de temperatura + humedad, WiFi seguro, conversación bidireccional","https://m.media-amazon.com/images/I/61tfJjtnwBL._AC_UY218_.jpg","Owlet","$99.99","2,872","1,288","40","$128,757","161",4.10,AMZ,"$22.82","Baby Products",7,12.2" x 8.82" x 5.67","1.7","2025-09-09","211"
8,B0CYZNBB14,"HelloBaby Monitor de Bebé con Video de 4.3'' con Batería de 30 Horas, Monitor de Bebé con Pan-Tilt-Zoom Remoto Sin WiFi, Monitor de Bebé con Cámara y Audio, Visión Nocturna, Modo ECO, Comunicación","https://m.media-amazon.com/images/I/71SoSkLHu8L._AC_UY218_.jpg","HelloBaby","$36.98","794","3,306","148","$122,268","670",4.60,FBA,"$11.08","Baby Products",3,6.73" x 6.1" x 3.46","1.28","2024-03-25","744"
28,B0FWKDRPL2,"Monitor de video para bebé con cámara y audio, 720P 5 pulgadas HD inalámbrico sin WiFi, conversación de 2 vías, detección de movimiento de voz, 8 canciones de cuna, alcance de 1000 pies, visión nocturna, alarma de temperatura y alimentación, PTZ de 355°","https://m.media-amazon.com/images/I/61NGbSIIp+L._AC_UY218_.jpg","AnKeKe","$54.99","4,099","1,597","27","$87,802","235",4.40,FBA,"$14.04","Baby Products",1,6.93" x 5.2" x 4.21","1.3","2025-10-16","174"
10,B0CZDYF95R,"Monitor de bebé con cámara y audio, monitor de video para bebé, sin wifi, visión nocturna, pantalla LCD de 2.4","https://m.media-amazon.com/images/I/61J+hOQDMRL._AC_UY218_.jpg","VTimes","$29.99","1,481","2,874","90","$86,177","3,849",4.20,FBA,"$9.21","Baby Products",2,6.54" x 5.47" x 3.23","0.86","2024-03-29","740"
14,B007NG5UF4,"Monitor para bebés de audio digital VTech Communications Safe and Sound, Monitor con una unidad para padres, Blanco/Plateado","https://m.media-amazon.com/images/I/719XoBs3L0L._AC_UY218_.jpg","VTech","$36.95","1,462","2,301","91","$85,039","21,842",4.60,AMZ,"$10.14","Baby Products",8,7.24" x 6.38" x 2.83","0.95","2012-03-22","5,130"
16,B0BZYJWCMS,"Blemil - Monitor de bebé con batería de 30 horas, monitor de vídeo para bebé con pantalla grande dividida de 5 pulgadas, con cámara y audio, batería de 3500mAh, cámara remota con acercamiento","https://m.media-amazon.com/images/I/61XEU3LtQVL._AC_UY218_.jpg","Blemil","$39.99","1,913","2,022","63","$80,841","2,854",4.40,FBA,"$11.53","Baby Products",1,6.97" x 5.31" x 4.33","1.48","2023-03-30","1,105"
22,B0FM7CXSDS,"Dr.Care VistaView 5” Cámara de seguridad inteligente WiFi para bebé con montaje de clip - Cámara HD 2K, control de aplicación, alertas de llanto y movimiento, visión nocturna, batería de 5000mAh","https://m.media-amazon.com/images/I/711Q7CldA1L._AC_UY218_.jpg","Dr.Care","$129.99","5,493","520","19","$67,578","216",4.40,FBA,"$25.97","Baby Products",3,7.6" x 6.77" x 4.29","2.38","2025-07-11","271"
32,B0GTMC9DS1,"GoodBaby Monitor de bebé con cámara y audio, sin WiFi, zoom panorámico remoto, visión nocturna, sensor de temperatura, conversación de 2 vías, 8 canciones de cuna, duración de la batería de 30 horas","https://m.media-amazon.com/images/I/61TBTiCKdeL._AC_UY218_.jpg","Goodbaby","$79.99","2,546","830","46","$66,423","13,602",4.60,FBA,"$17.79","Baby Products",1,6.89" x 5.24" x 4.25","1.43","2026-03-23","16"
4,B0DHYH23PK,"Motorola Nursery Solo audio para monitor de bebé, sin WiFi, AM21 de largo alcance con conexión privada, detección de llanto, control de volumen, unidad portátil para padres, ideal para monitoreo","https://m.media-amazon.com/images/I/61mzL8UJuRL._AC_UY218_.jpg","Motorola Nursery","$18.99","1,117","3,049","113","$57,902","399",4.30,FBA,"$6.98","Baby Products",3,6.57" x 5.67" x 2.09","0.57","2024-09-25","559"
1,B0GJ65MWW3,"ANMEATE Monitor de bebé de video HD de 5 pulgadas con cámara y audio, sin WiFi, duración de la batería de 48 horas, zoom panorámico remoto de 720P, conversación bidireccional, visión nocturna, monitor térmico de habitación, canciones de cuna y ruido blanco, rango de 1000 pies","https://m.media-amazon.com/images/I/61n9i34InSL._AC_UY218_.jpg","ANMEATE","$29.99","341","1,389","292","$41,662","5,049",4.40,FBA,"$10.03","Baby Products",1,6.54" x 4.76" x 4.37","1.46","2026-01-22","76"
26,B0DWLB7VKP,"HelloBaby Pantalla grande IPS de 6 pulgadas, monitor de video para bebés con batería mejorada de 4000 mAh, conversación de 2 vías, visión nocturna, panorámica-inclinación-zoom, sin WiFi, modo ECO","https://m.media-amazon.com/images/I/61HMHmcxYqL._AC_UY218_.jpg","HelloBaby","$49.99","4,442","794","25","$39,678","589",4.50,FBA,"$13.18","Baby Products",2,7.56" x 5.31" x 4.33","1.57","2025-02-09","423"
18,B0F4MNBGCS,"Monitor de bebé con cámara y audio, monitor de bebé sin wifi con clip para cuna y soporte, monitor inalámbrico HD portátil de 2.8 pulgadas, video 1080P, visión nocturna, VOX, audio de 2 vías","https://m.media-amazon.com/images/I/61Li2c1dpkL._AC_UY218_.jpg","NUOTUN","$43.99","5,775","532","18","$23,391","258",3.80,FBA,"$11.31","Baby Products",3,5.35" x 5.12" x 3.7","0.95","2025-04-15","358"
7,B0CRYTJGZF,"Monitor de bebé con cámara y audio, monitor de vídeo para bebé de 4.3'' con rango largo de 1000 pies y batería de 30 horas, sin WiFi, visión nocturna, modo ECO, conversación","https://m.media-amazon.com/images/I/61Nr+xLuNXL._AC_UY218_.jpg","Baby Ganibs","$29.99","3,727","763","30","$22,890","1,190",4.40,FBA,"$10.03","Baby Products",1,6.73" x 6.14" x 3.46","1.34","2024-01-10","819"
25,B0B316NPZ6,"HelloBaby HB30 Monitor de bebé de video con cámara digital y audio, sin WiFi sin aplicación, monitor de bebé de seguridad, 8 idiomas, visión nocturna automática, rango de transmisión de 1000 pies, pantalla portátil de 2.4 pulgadas","https://m.media-amazon.com/images/I/61UkKnokZKL._AC_UY218_.jpg","HelloBaby","$25.89","5,282","654","20","$16,923","2,341",4.20,AMZ,"$9.56","Baby Products",2,11.02" x 6.5" x 3.23","0.82","2022-06-02","1,406"
15,B0FFGYZZBT,"HelloBaby Monitor sin WiFi Video Baby Monitor con cámara y audio - Pantalla de 3.2 pulgadas, conversación de 2 vías, visión nocturna, 8 canciones de cuna, temperatura, ajuste manual de la cámara del bebé, 1000 pies, ECO, cable USB | Actualización HB2438","https://m.media-amazon.com/images/I/61iTfIAkS6L._AC_UY218_.jpg","HelloBaby","$27.99","7,255","556","14","$15,572","8,608",4.30,FBA,"$8.91","Baby Products",3,5.67" x 5.04" x 3.5","0.79","2025-06-25","287"
5,B0BGGSDKRB,"JUAN Monitor de video para bebés con cámara y audio, monitor de cámara para bebés sin WiFi con pantalla IPS de 3.2 pulgadas para niños/mascotas/ancianos, cámara panorámica/inclinación/zoom, 1000 pies, visión nocturna, modo VOX","https://m.media-amazon.com/images/I/61tAxgSNGSL._AC_UY218_.jpg","JUAN","$25.99","4,414","582","25","$15,131","71",4.50,FBA,"$9.43","Baby Products",1,6.81" x 5.39" x 3.62","1.3","2022-09-26","1,290"
20,B0D73Q65YT,"OKAIDI Monitor de bebé con cámara y audio, pantalla IPS de 6 pulgadas con batería de 30 horas, rango de 1000 pies, visión nocturna, monitor de bebé sin WiFi, conversación de 2 vías y soporte de 150","https://m.media-amazon.com/images/I/61i+WuXtoLL._AC_UY218_.jpg","OKAIDI","$36.05","5,758","418","18","$15,084","365",4.50,FBA,"$12.57","Baby Products",2,13.27" x 7.44" x 4.49","1.63","2024-06-14","663"
31,B0FY2YW2MF,"YOTON Cámara de seguridad para interiores de 2.4 GHz, monitor de bebé, cámara para mascotas, cámara para perros, visión nocturna, audio bidireccional, detección de movimiento, funciona con Alexa","https://m.media-amazon.com/images/I/61o5lWl3O6L._AC_UY218_.jpg","Yoton","$8.99","3,285","700","35","$6,290","139",4.20,FBA,"$4.48","Baby Products",1,4.69" x 3.46" x 3.19","0.44","2025-10-28","162"
30,B09Y8TLP25,"Tapo TP-Link - Cámara de seguridad 2K con giro e inclinación para monitor de bebé, cámara de perro con detección de movimiento, audio bidireccional y sirena, visión nocturna, almacenamiento en la nube","https://m.media-amazon.com/images/I/61diChCuq+L._AC_UY218_.jpg","TAPO","$19.52","---","---","---","$---","19,900",4.50,AMZ,"$8.35","",6,7.4" x 6.3" x 4.29","1.04","2022-04-19","1,449"
