Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
28,B0B468XB1P,"Anker Batería magnética 622 (MagGo), cargador portátil inalámbrico magnético plegable de 5,000 mAh con soporte y puerto USB-C (en el lateral), compatible con Magsafe para iPhone 16/15/14/13 Series","https://m.media-amazon.com/images/I/615-QvKlQOL._AC_UY218_.jpg","Anker","$47.99","745","4,248","148","$203,844","14,492",4.30,FBA,"$10.85","Cell Phones & Accessories",2,5.12" x 4.33" x 0.75","0.44","2022-06-15","1,392"
17,B0FM3R3KRM,"para cargador portátil Magsafe, banco de energía de 10000 mAh con carga rápida PD de 20W tipo C, ligero y delgado, pantalla LED para paquete de batería Magsafe para iPhone 17/16/15/14 de","https://m.media-amazon.com/images/I/718s7-n4xkL._AC_UY218_.jpg","golioklsy","$22.99","314","8,512","261","$195,691","1,118",4.40,FBA,"$7.10","Cell Phones & Accessories",3,13.31" x 4.92" x 0.75","0.46","2025-08-12","238"
29,B0FH65GNG5,"10,000mAh para banco de energía MagSafe ultra delgado, cargador inalámbrico magnético con cable USB-C, batería portátil de carga rápida para iPhone 17 Pro Max/17 Pro/Air/16/15/14/13, azul","https://m.media-amazon.com/images/I/618suofFSXL._AC_UY218_.jpg","ULiXWH","$39.99","592","4,875","172","$194,935","369",4.30,FBA,"$9.65","Cell Phones & Accessories",1,6.5" x 3.9" x 0.67","0.49","2025-09-06","213"
9,B0FWRFFVCV,"podoru para Magsafe Paquete de baterías, banco de energía magnético de 10000 mAh, cables USB C dobles incorporados, 20 W, PD de carga rápida, pantalla LED, cargador portátil inalámbrico para iPhone 17/16/15/14/13/12, negro","https://m.media-amazon.com/images/I/61u4XaosGQL._AC_UY218_.jpg","Podoru","$29.99","520","5,664","187","$169,861","413",4.70,FBA,"$8.81","Cell Phones & Accessories",2,4.49" x 3.98" x 1.06","0.53","2025-10-17","172"
18,B0FY5RFVX1,"Cargador portátil magnético, banco de energía de 10000 mAh, cargador portátil 5 en 1 con cable integrado, carga rápida de 20 W para batería Magsafe compatible con iPhone 17/16/15/14/13/12 Pro/Pro Max-negro","https://m.media-amazon.com/images/I/71CsxBXCKLL._AC_UY218_.jpg","Aobbow","$40.99","1,050","4,141","118","$169,719","375",4.60,FBA,"$10.21","Cell Phones & Accessories",5,4.96" x 4.25" x 0.94","0.51","2025-10-29","160"
26,B0FWRGM6DK,"Cargador portátil Magsafe, banco de energía magnético inalámbrico de 12000 mAh con soporte y PD de 20 W de carga rápida, para batería Magsafe compatible con iPhone 17/16/15/14/13 Series, Powerbank","https://m.media-amazon.com/images/I/61g2ZgPK+cL._AC_UY218_.jpg","CHUSII","$43.53","2,644","3,396","49","$147,837","724",4.30,FBA,"$10.84","Cell Phones & Accessories",3,5.87" x 3.39" x 0.94","0.53","2025-10-17","172"
21,B0FJ8PTNV2,"Cargador portátil magnético, 10000 mAh para batería MagSafe, cargador de batería de carga rápida de 20 W, esencial de viaje del cargador inalámbrico compatible con iPhone 17/16/15/14/13 Pro/Max","https://m.media-amazon.com/images/I/71QW36+CrXL._AC_UY218_.jpg","Aobbow","$36.99","942","3,683","126","$136,243","1,042",4.30,FBA,"$9.61","Cell Phones & Accessories",3,4.84" x 3.86" x 0.94","0.51","2025-07-21","260"
32,B0DY7HYN37,"Baseus Picogo Cargador Portátil Magsafe, Certificado Qi2 0.5","https://m.media-amazon.com/images/I/61AtFeWPTjL._AC_UY218_.jpg","Baseus","$47.49","1,624","2,558","78","$121,483","1,591",4.30,FBA,"$11.18","Cell Phones & Accessories",1,5.67" x 3.39" x 1.46","0.49","2025-02-24","407"
20,B0FLJZHGJK,"AOGUERBE Cargador portátil Mag-Safe, banco de energía magnético de 10000 mAh, carga rápida de 22.5 W, mini batería inalámbrica con pantalla LED y soporte plegable para iPhone serie 17/16/15/14/13/12 (blanco polar)","https://m.media-amazon.com/images/I/51mQ9QW-sfL._AC_UY218_.jpg","AOGUERBE","$24.99","618","4,786","167","$119,610","332",4.50,FBA,"$8.06","Cell Phones & Accessories",1,4.49" x 3.94" x 1.06","0.53","2025-08-07","243"
15,B0G3PFMMCR,"Cargador portátil magnético, banco de energía de 10000 mAh compatible con MagSafe, carga rápida de 20 W, batería inalámbrica plegable para iPhone 17/16/15/14 todas las series, artículos esenciales de viaje","https://m.media-amazon.com/images/I/61a5HhPRMDL._AC_UY218_.jpg","Gxorul","$35.99","1,378","3,230","91","$116,237","578",4.40,FBA,"$9.46","Cell Phones & Accessories",3,4.69" x 3.58" x 0.94","0.51","2025-11-24","134"
23,B0FDG96Y1F,"AOGUERBE Cargador Portátil para Mag-Safe, Banco de Energía Magnético de 10000mAh, Carga Rápida de 22.5W, Mini Paquete de Batería Inalámbrico con Pantalla LED y Soporte Plegable para iPhone 17/16/15/14","https://m.media-amazon.com/images/I/61hT49A8ETL._AC_UY218_.jpg","AOGUERBE","$23.99","618","4,723","167","$113,304","332",4.50,FBA,"$7.66","Cell Phones & Accessories",2,4.45" x 3.98" x 0.98","0.51","2025-06-17","294"
7,B0GGH816ZW,"Cargador portátil Magsafe, banco de energía magnético inalámbrico de 10000 mAh con carga USB C y soporte, esencial de viaje para batería Magsafe compatible con iPhone 17/air/16/15/14/13/12 Series","https://m.media-amazon.com/images/I/61jss01d1OL._AC_UY218_.jpg","Wowuwoai","$33.69","1,191","2,756","108","$92,856","284",4.70,FBA,"$9.36","Cell Phones & Accessories",1,5.71" x 3.43" x 1.06","0.6","2025-08-22","228"
31,B0GLMS84WJ,"Cargador portátil Magsafe, cargador de batería magnética inalámbrica USB-C de 10000 mAh para iPhone 17/16/15/14/13/12, Travel Essentials - Batería magnética inalámbrica USB-C para Apple Watch Ultra/11/10/9/8/7/6/SE","https://m.media-amazon.com/images/I/61vpFPklCKL._AC_UY218_.jpg","Wowuwoai","$39.98","4,790","2,291","28","$91,607","53",4.60,FBA,"$10.06","Cell Phones & Accessories",1,5.67" x 3.39" x 0.94","0.51","2026-02-05","61"
27,B0G6ST48MS,"podoru para Magsafe Paquete de baterías, banco de energía magnético plegable de 10000 mAh con cable USB-C, pantalla LED de 22.5 W PD de carga rápida, cargador portátil inalámbrico para iPhone 17/16/15/14/13/12 Series-Negro","https://m.media-amazon.com/images/I/610zwuiLDnL._AC_UY218_.jpg","Podoru","$29.99","853","2,735","135","$82,027","226",4.60,FBA,"$8.81","Cell Phones & Accessories",2,4.41" x 3.98" x 1.06","0.53","2025-12-13","115"
6,B0F441468W,"Cargador portátil para banco de energía Magsafe - Cargador magnético de teléfono de 10000 mAh, USB-C 22 W PD carga rápida, paquete de batería inalámbrica delgada para iPhone 17/16/15/14/13, para viajes esenciales de crucero, obsidiana","https://m.media-amazon.com/images/I/61aIXA0nb9L._AC_UY218_.jpg","HAIARA","$19.79","278","3,407","282","$67,421","691",4.70,FBA,"$6.62","Cell Phones & Accessories",4,5.08" x 3.66" x 0.75","0.46","2025-04-08","364"
5,B0FX3LZC9J,"Cargador portátil para batería Magsafe, banco de energía de 10000 mAh con soporte plegable, carga rápida PD esencial de viaje de 22.5 W, cargador inalámbrico de carga magnética para iPhone serie 17/16/15/14/13/12, color negro","https://m.media-amazon.com/images/I/51zbx526qnL._AC_UY218_.jpg","LENUTO","$21.99","1,148","3,001","111","$66,002","442",4.50,FBA,"$7.36","Cell Phones & Accessories",2,4.45" x 3.5" x 0.87","0.51","2025-10-21","168"
30,B0FV8M8VCV,"AOGUERBE para Magsafe Banco de Energía, Paquete de Batería Magnética Plegable de 10000mAh con Pantalla LED, Cargador Portátil Inalámbrico 3 en 1 con Carga Rápida de 22.5W para iPhone 17/16/15/14/13/12","https://m.media-amazon.com/images/I/613u1HaawZL._AC_UY218_.jpg","AOGUERBE","$22.99","1,780","2,072","71","$47,632","187",4.50,FBA,"$7.51","Cell Phones & Accessories",1,5.75" x 3.39" x 1.02","0.51","2025-10-08","181"
3,B0DRVSB42V,"Miady Mini Cargador Portátil Compatible con MagSafe, Banco de Energía Magnético Compacto de 5000mAh 5W para iPhone 16/15/14/13/12, Paquete de Batería de Carga USB-C de 12W","https://m.media-amazon.com/images/I/51edyP-S4kL._AC_UY218_.jpg","Miady","$12.99","714","3,186","152","$41,391","524",4.10,FBA,"$5.51","Cell Phones & Accessories",3,15" x 3.7" x 0.67","0.31","2024-12-30","463"
8,B0F53WQQB2,"BBD - Cargador portátil Magsafe, banco de energía magnético de 10000 mAh con carga rápida PD 20W con cable USB C, paquete de batería Magsafe delgado, esencial para viajes, banco de energía inalámbrico","https://m.media-amazon.com/images/I/71jS5vpA98L._AC_UY218_.jpg","BBD","$18.99","164","2,164","422","$41,099","342",4.40,FBA,"$6.28","Cell Phones & Accessories",3,5.71" x 3.78" x 0.67","0.02","2025-06-24","287"
12,B0F9WTDBDD,"Cargador portátil magnético para iPhone con cable incorporado, banco de energía inalámbrico de 10800mAh para Magsafe, esencial de viaje, paquete de batería USB C de 6-en-1 y 25W de carga rápida PD","https://m.media-amazon.com/images/I/71Vb9KIea9L._AC_UY218_.jpg","LanLuk","$25.94","1,673","1,141","76","$29,598","3,050",4.30,FBA,"$8.20","Cell Phones & Accessories",1,5.08" x 4.57" x 1.26","0.64","2025-08-10","240"
10,B0G7VBNHNJ,"Mag.Safe Cargador portátil, batería de 10000 mAh, certificado Qi2, cargador de energía magnético inalámbrico de carga rápida de 22.5 W para iPhone 17/Air/16/15/14/13/12, gris esencial de viaje","https://m.media-amazon.com/images/I/71e0CUsVhPL._AC_UY218_.jpg","Enyneo","$24.99","2,001","695","64","$17,357","55",4.80,FBA,"$7.81","Cell Phones & Accessories",1,4.8" x 4.45" x 0.87","0.49","2025-12-17","111"
25,B0FHPNJWQG,"Banco de energía magnético de 10000 mAh, cargador portátil de carga rápida de 20 W, banco de energía inalámbrico con pantalla LED, pequeña batería USB-C con Mag-Safe para iPhone 17/16 Plus/Pro/Max, serie 15/14/13","https://m.media-amazon.com/images/I/61au7dBdpAL._AC_UY218_.jpg","Rolosar","$13.99","7,715","78","17","$1,091","1",5,FBA,"$6.16","Cell Phones & Accessories",1,5.98" x 3.31" x 0.79","0.49","2025-07-16","265"
