Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
12,B0D1JYZ1VQ,"Kits de Sistema de Cultivo Hidropónico LetPot LPH-Air, Jardín Interior Inteligente Controlado por APP y WiFi con Luz de Crecimiento Ajustable de 24W de Espectro Completo, Macetero de 10 Cápsulas para","https://m.media-amazon.com/images/I/81B1tnC3n9L._AC_UL320_.jpg","LetPot","$69.59","13,165","786","18","$54,664","848",4.60,FBA,"$18.23","Patio, Lawn & Garden",2,16.02" x 7.64" x 5.16","3.64","2024-04-12","725"
9,B081R8Y258,"VIVOSUN - Sistema de cultivo hidropónico, 108 sitios para plantas, 3 capas, 12 tubos de PVC-U de grado alimenticio. Kit de jardinería con bomba de agua, temporizador, canasta anidada y esponja para","https://m.media-amazon.com/images/I/71pZIgpNoVL._AC_UL320_.jpg","VIVOSUN","$118.99","20,913","420","11","$49,930","1,302",4,FBA,"$37.08","Patio, Lawn & Garden",1,48.5" x 10.75" x 7.01","18.55","2019-11-20","2,330"
15,B09JRRJVSJ,"VIVOSUN Sistema de Cultivo Hidropónico DWC con Kit de Goteo Superior, Cultura de Agua Profunda de 5 Galones, Sistema de Goteo Recirculante para Jardín con Manguera de Aire Multipropósito, Bomba de","https://m.media-amazon.com/images/I/71Pl1bssDYL._AC_UL320_.jpg","VIVOSUN","$122.39","22,432","373","10","$45,690","767",4.30,FBA,"$38.45","Patio, Lawn & Garden",1,25.98" x 13.62" x 13.07","24.55","2024-04-07","730"
1,B0FX2S6G56,"Ahopegarden Sistema de cultivo hidropónico Jardín de hierbas: kit de jardín interior de 10 cápsulas con luz LED de cultivo y pantalla inteligente de temperatura y humedad - Kit de germinación de plantas para la cocina del hogar","https://m.media-amazon.com/images/I/817DntkjIgL._AC_UL320_.jpg","Ahopegarden","$49.99","7,752","864","29","$43,192","145",4.70,FBA,"$15.12","Patio, Lawn & Garden",1,13.46" x 7.76" x 7.36","3.66","2025-10-20","169"
26,B09R1NK8DY,"VEVOR Sistema Hidropónico DWC, 8 Cubetas de 5 Galones, Cubeta de Cultivo en Agua Profunda, Kit de Cultivo Hidropónico con Bomba, Piedra de Aire y Dispositivo de Nivel de Agua, para Verduras de Hoja de","https://m.media-amazon.com/images/I/71tfSzdsDtL._AC_UL320_.jpg","VEVOR","$145.90","44,147","254","4","$37,047","800",4.30,AMZ,"$62.21","Patio, Lawn & Garden",2,41.3" x 13.7" x 13.5","30.1","2022-01-24","1,534"
46,B0FHW68N55,"Kit de sistema de cultivo hidropónico, 81 cápsulas de jardín vertical de hierbas para interiores con luz LED inteligente, bomba de agua de circulación automática en cada nivel, sistemas de jardinería hidropónica de 42 litros para regalos ideales (negro)","https://m.media-amazon.com/images/I/716eDSv4jVL._AC_UL320_.jpg","growell","$314.98","77,668","116","1","$36,573","41",4.40,FBA,"$71.32","Patio, Lawn & Garden",1,27.01" x 14.02" x 12.48","34.3","2025-11-26","132"
35,B0FQ4RTMYS,"Kit de sistema de cultivo hidropónico Misting de 15 cápsulas para jardín de hierbas inteligente para interiores con panel táctil LCD de 6 L, tanque grande para hierbas, verduras, flores, frutas","https://m.media-amazon.com/images/I/91Aplepuv2L._AC_UL320_.jpg","Zekeson","$79.99","25,203","407","9","$32,533","164",4.40,FBA,"$20.11","Patio, Lawn & Garden",1,16.93" x 9.17" x 5.08","5.22","2025-09-08","211"
6,B0CNK6Y9CD,"Sistema de cultivo hidropónico Jardín: sistema de jardinería interior de 12 cápsulas con luz de crecimiento de tiempo personalizado, altura ajustable, kit de germinación de plantas silencioso","https://m.media-amazon.com/images/I/71OQSFcSfSL._AC_UL320_.jpg","URUQ","$45.98","8,949","662","25","$30,434","184",4.30,FBA,"$15.90","Patio, Lawn & Garden",1,15.67" x 10.08" x 7.76","5.49","2023-11-25","864"
32,B0CL9VRP1C,"VGrow - Caja de cultivo inteligente todo en uno, sistema profesional con luz de cultivo Samsung LM301H EVO, sistema avanzado de circulación y ventilación, riego, nutrientes, ventana magnética para hidroponía de interiores","https://m.media-amazon.com/images/I/81feZjc0LCL._AC_UL320_.jpg","VIVOSUN","$599.99","80,558","46","1","$27,718","159",4,FBA,"$128.07","Patio, Lawn & Garden",2,46.5" x 20.51" x 7.48","52","2024-06-01","675"
22,B0CWRTJQQX,"Sistema de cultivo hidropónico, AOONEG 42Pods para jardín de hierbas interior con luz de crecimiento LED, kit de sistema de cultivo hidropónico con temporizador automático, sistema de bomba, altura","https://m.media-amazon.com/images/I/81UJkg2GF0L._AC_UL320_.jpg","AOONEG","$199.99","46,369","135","4","$27,088","127",4.10,FBA,"$50.52","Patio, Lawn & Garden",1,17.99" x 16.69" x 11.89","17.85","2024-06-28","648"
11,B0D1R26BJV,"Kit de sistema de cultivo hidropónico Ahopegarden: 12 cápsulas para jardín de hierbas interior con detección ambiental inteligente - Luz de crecimiento LED de espectro completo para cultivar verduras","https://m.media-amazon.com/images/I/81U7gmO096L._AC_UL320_.jpg","Ahopegarden","$59.96","11,461","446","20","$26,769","528",4.60,FBA,"$17.98","Patio, Lawn & Garden",2,17.72" x 9.06" x 7.17","5.11","2024-04-15","722"
33,B0DGGPJJC5,"Spider Farmer DWC - Sistema de cultivo hidropónico con cultivo de agua profunda de 7 galones, nuevo diseño de cubierta triangular, sistema de jardín de goteo recirculante con kit de goteo superior, bomba de aire de 11 W, 4 cubos","https://m.media-amazon.com/images/I/81D0UtxQPxL._AC_UL320_.jpg","SPIDER FARMER","$179.99","51,592","129","3","$23,285","152",4.40,FBA,"$52.77","Patio, Lawn & Garden",1,28.5" x 14.02" x 13.58","25.1","2024-09-09","575"
45,B0CT12HCZH,"Torre Hidropónica GX | Torre Plantadora Vertical | Kit de Sistema de Cultivo Hidropónico | Grado Alimentario con 24 Macetas de Red (con Luces LED de Crecimiento)","https://m.media-amazon.com/images/I/512Ak2cv9nL._AC_UL320_.jpg","ALTO GARDEN","$649","95,166","35","1","$22,564","41",4.60,FBA,"$144.42","Patio, Lawn & Garden",1,22.01" x 20.98" x 19.02","32.2","2024-01-22","806"
36,B0C2Y46XRJ,"Ahopegarden Sistema de cultivo hidropónico de jardín interior: 12 cápsulas Kit de germinación de plantas Kit de jardín de hierbas Lámpara de crecimiento Encimera con luz de cultivo LED Jardinera","https://m.media-amazon.com/images/I/81DHPqDXIWL._AC_UL320_.jpg","Ahopegarden","$59.98","14,022","372","17","$22,317","1,023",4.60,FBA,"$17.60","Patio, Lawn & Garden",3,16.3" x 8.66" x 7.68","4.39","2023-04-19","1,084"
21,B0FVXV43JS,"Kit de sistema de cultivo hidropónico grande Growell, kit de jardín vertical de hierbas para interiores con luz de crecimiento LED y bomba de agua independiente, maceta de interior móvil de 42 L","https://m.media-amazon.com/images/I/815jUdPWJ1L._AC_UL320_.jpg","growell","$399.99","36,069","56","6","$22,290","18",4.50,FBA,"$83.69","Patio, Lawn & Garden",1,27.01" x 14.02" x 12.48","33.2","2025-10-13","176"
7,B0C2PW13T8,"Sistema de cultivo hidropónico de jardín interior Ahopegarden: kit de germinación de plantas de 12 cápsulas, kit de jardín, lámpara de crecimiento, para encimera con luz de cultivo LED, plantador","https://m.media-amazon.com/images/I/8160ZHC0K7L._AC_UL320_.jpg","Ahopegarden","$55.98","14,022","373","17","$20,901","1,023",4.60,FBA,"$17.00","Patio, Lawn & Garden",5,16.34" x 8.62" x 7.68","4.41","2023-04-25","1,078"
31,B0FH5DJMF8,"LETPOT Sistema de cultivo hidropónico, kit de jardín de hierbas para interiores de 12 cápsulas con luz LED de 24 W, tanque de agua de 5.5 L y altura ajustable de 16 pulgadas, sistema inteligente de jardinería interior para cocina, hogar y regalo","https://m.media-amazon.com/images/I/81dv2I-MLsL._AC_UL320_.jpg","LetPot","$59.99","27,537","339","8","$20,331","93",4.40,FBA,"$17.04","Patio, Lawn & Garden",1,17.09" x 7.56" x 6.73","4.25","2025-07-09","272"
34,B0FJ1SQWLL,"NEEWER Basics - Kit de sistema de cultivo hidropónico con luz LED para plantas, 3 modos de crecimiento/12 vainas/temporizador/LCD/bomba silenciosa inteligente, maceta de luz táctil para jardín, hierbas, verduras, flores, jardinería interior, HGS01","https://m.media-amazon.com/images/I/71Jt5E2P3EL._AC_UL320_.jpg","Neewer","$59.49","83,843","320","1","$19,023","118",3.80,FBA,"$17.27","Patio, Lawn & Garden",1,17.17" x 8.94" x 5.87","4.21","2025-07-18","263"
40,B0FGTT8RWV,"Sistema de cultivo de torre hidropónica, jardín interior vertical de 45 vainas, luces de espectro completo de 360°, sistema de circulación automática de agua, adecuado para verduras de hoja verde y hierbas, incluye bandeja de inicio de semillas","https://m.media-amazon.com/images/I/710TyVCf2vL._AC_UL320_.jpg","DPROOTS","$299.99","151,711","63","0","$18,792","8",4.40,FBA,"$72.97","Patio, Lawn & Garden",1,45.98" x 13.58" x 10.98","20.35","2024-12-17","476"
29,B08DLMRKHM,"Kit de sistema de cultivo hidropónico iDOO 12 vainas, sistema de jardín de hierbas interior, con luz de crecimiento LED, ventilador integrado, temporizador automático, altura ajustable hasta 11.3","https://m.media-amazon.com/images/I/71hISoSiW-L._AC_UL320_.jpg","iDOO","$79.98","47,763","210","4","$16,759","6,851",4.50,FBA,"$21.07","Patio, Lawn & Garden",1,15.59" x 11.93" x 6.54","5.58","2020-10-29","1,986"
10,B0DBHD8PNZ,"Kit de Sistema de Cultivo Hidropónico de Jardín Interior Ahopegarden: Kit de Germinación de Plantas de Hierbas con 66 Vainas, Luz de Crecimiento LED, Jardinera Hidropónica de Gran Capacidad de 30L","https://m.media-amazon.com/images/I/71-IG1+ACIL._AC_UL320_.jpg","Ahopegarden","$399.99","68,612","41","2","$16,391","71",4.50,FBA,"$87.31","Patio, Lawn & Garden",2,21.61" x 20.98" x 12.99","30.13","2024-07-29","617"
4,B0DM2BWM2Z,"SUNCOZE Kit de Sistema de Cultivo Hidropónico 12 Vainas, Luz LED de Crecimiento 24W Jardín Interior, Tanque de Agua 4L con Bomba Silenciosa, Kit Interior de Jardinera de Jardín de Hierbas de Altura","https://m.media-amazon.com/images/I/91iyoMSrIjL._AC_UL320_.jpg","SUNCOZE","$39.99","14,187","343","17","$13,702","257",4.40,FBA,"$14.17","Patio, Lawn & Garden",2,15.55" x 7.87" x 7.56","3.68","2025-01-10","452"
19,B0DZ2L1PF6,"Hydroponics Tower Sistema de cultivo de interiores, maceta vertical para jardín, kit de jardín inteligente para interiores con bomba y tanque de agua móvil, planta vegetal, regalo para los","https://m.media-amazon.com/images/I/61mp4zUP2RL._AC_UL320_.jpg","JPWDDWYT","$129.99","43,684","95","4","$12,382","75",4.40,FBA,"$35.41","Patio, Lawn & Garden",1,17.99" x 15.98" x 10.75","6.9","2024-03-01","767"
25,B0FB34NVFY,"Kits de sistema de cultivo hidropónico MG-15, jardín interior inteligente con luz LED de cultivo de 24W de espectro completo, jardinera de hierbas de 15 cápsulas para jardinería interior como regalo","https://m.media-amazon.com/images/I/911Nek+b5hL._AC_UL320_.jpg","MetryGrow","$57.54","28,931","214","8","$12,312","116",4.50,FBA,"$16.98","Patio, Lawn & Garden",3,17.24" x 7.68" x 6.81","4.21","2025-05-28","314"
37,B0CQN9Z2WD,"Kit de Sistema de Cultivo Hidropónico Growell, Jardín de Hierbas de 17 Cápsulas con 102 Luces de Cultivo de 28W de Espectro Completo y 2 Ventiladores, Jardín Interior con Bomba de Agua, Tanque de Agua","https://m.media-amazon.com/images/I/818unoUl7-L._AC_UL320_.jpg","growell","$109.99","65,109","101","2","$11,069","297",4.40,FBA,"$30.20","Patio, Lawn & Garden",2,19.21" x 10.94" x 7.87","6.97","2024-03-06","762"
17,B0DY723X7Y,"VEVOR Sistema de Cultivo Hidropónico, Torre Hidropónica Vertical de 6 Niveles con 30 Vainas, Jardín Hidropónico para el Hogar con Bomba de Agua y Temporizador, Kit de Germinación de Plantas con","https://m.media-amazon.com/images/I/41pkDrGdzqL._AC_UL320_.jpg","VEVOR","$77.99","29,556","140","8","$10,929","82",4.10,AMZ,"$28.31","Patio, Lawn & Garden",2,14.17" x 14.17" x 11.81","9.7","2025-02-24","407"
24,B0F3XK1965,"Sistema de Cultivo Hidropónico para Jardín Interior: Kit de Jardín de Hierbas de 12 Cápsulas Interior con Luz de Cultivo LED Kit de Germinación de Plantas Kit de Plantación Aeropónica Hierbas Frescas","https://m.media-amazon.com/images/I/81KVaGXmWgL._AC_UL320_.jpg","Dryades","$49.99","28,605","206","8","$10,294","95",4.50,FBA,"$15.19","Patio, Lawn & Garden",1,16.06" x 6.85" x 6.61","4.12","2025-08-21","229"
48,B0FRSN2MRX,"Kit de sistema de cultivo hidropónico grande, 90 cápsulas verticales para jardín de hierbas para interiores con 2 modos de luz y sistema de agua de circulación automática, sistema de","https://m.media-amazon.com/images/I/81mkhkgnDQL._AC_UL320_.jpg","growell","$479.99","120,074","18","1","$8,666","13",4.20,FBA,"$120.57","Patio, Lawn & Garden",1,37.99" x 20" x 12.01","39.55","2025-11-01","157"
42,B0DBHBLPH5,"Ahopegarden Sistema de cultivo hidropónico para jardín interior, 44 vainas de germinación de jardín de plantas y hierbas con luz LED de crecimiento, 20L de doble capa de gran capacidad, cultivador hidrófónico para frutas vegetales","https://m.media-amazon.com/images/I/71Oancbo3BL._AC_UL320_.jpg","Ahopegarden","$269.99","95,065","29","1","$7,727","68",4.70,FBA,"$63.05","Patio, Lawn & Garden",2,21.02" x 15.43" x 13.31","21.12","2024-07-29","617"
47,B0FRSGNK7S,"Kit de Sistema de Cultivo Hidropónico Grande, Jardín Hidropónico Vertical de 32 Vainas, con 32 Cubos Grandes, Sistema de Jardín Interior de 32L para Hierbas, Vegetales y Frutas, con 2 Modos de Luz","https://m.media-amazon.com/images/I/81TSffzpq6L._AC_UL320_.jpg","growell","$299.99","200,167","19","0","$5,566","47",3.70,FBA,"$70.31","Patio, Lawn & Garden",1,37.99" x 13.19" x 11.73","30.75","2025-11-11","147"
8,B0FRF7XS4H,"SUNCOZE Kit de sistema de cultivo hidropónico con luz de cultivo regulable de 24 W, 12 cápsulas de jardín de hierbas para interiores con temporizador y ajuste de hora local, altura ajustable, encimera","https://m.media-amazon.com/images/I/81iFU5hhW3L._AC_UL320_.jpg","SUNCOZE","$44.98","49,650","81","3","$3,644","34",4.80,FBA,"$14.68","Patio, Lawn & Garden",2,15.79" x 7.87" x 6.65","3.96","2025-09-17","202"
23,B0FF4CBH19,"Kit de sistema de cultivo hidropónico de 52 vainas, jardín de hierbas para interiores con luz LED inteligente, tanque de agua de gran capacidad, altura ajustable, temporizador automático y bomba","https://m.media-amazon.com/images/I/71pb1VRGAiL._AC_UL320_.jpg","PARAQUIP","$59.99","54,093","60","3","$3,608","24",4.50,FBA,"$17.35","Patio, Lawn & Garden",1,15.98" x 7.83" x 7.13","4.23","2025-08-08","242"
44,B0G3P6416Y,"Sistema de cultivo hidropónico, 6 cápsulas de jardín inteligente de hierbas para interiores con luz LED de crecimiento, temporizador automático, altura ajustable, bomba silenciosa, regalos de","https://m.media-amazon.com/images/I/81vdofeqe5L._AC_UL320_.jpg","Aptvis","$59.99","44,525","54","4","$3,234","22",4.60,FBA,"$16.79","Patio, Lawn & Garden",2,11.5" x 7.95" x 7.05","3.04","2025-12-27","101"
30,B0GLFR71BT,"Kit de sistema de cultivo hidropónico, jardín de hierbas de interior sin tierra, equipo de crecimiento de plantas de 12 cápsulas con luz LED de espectro completo de 24 W, bomba de agua de ciclo","https://m.media-amazon.com/images/I/81iBG8wfyPL._AC_UL320_.jpg","Anzorio","$59.99","95,401","49","1","$2,917","3",5,FBA,"$17.35","Patio, Lawn & Garden",1,16.97" x 8.98" x 5.79","4.21","2026-02-04","62"
20,B0FV7ZC6JT,"Sistema de Cultivo Hidropónico Jardín de Hierbas Interior, Sistema de Jardinería Interior de 10 Vainas con Luces LED de Crecimiento de Espectro Completo de 24W, Bomba de Agua Inteligente","https://m.media-amazon.com/images/I/81EvofdzSPL._AC_UL320_.jpg","Dryades","$38.99","71,913","74","2","$2,891","29",4.80,FBA,"$13.14","Patio, Lawn & Garden",1,11.3" x 7.05" x 6.77","3.2","2025-11-28","130"
41,B0CL76BPT5,"Kit de sistema de cultivo hidropónico LAPOND para verduras, flores, frutas y hierbas, con 108 sitios para plantas, adecuado para interiores y exteriores, diseño de luz de bloque","https://m.media-amazon.com/images/I/81zTBSiIU7L._AC_UL320_.jpg","LAPOND","$129.99","138,517","18","1","$2,377","559",3.90,FBA,"$39.59","Patio, Lawn & Garden",1,32.01" x 12.01" x 12.01","27.6","2024-04-07","730"
28,B0DGTHSW1H,"Sistema de cultivo hidropónico con luz de crecimiento LED, 14 cápsulas para jardín interior de hierbas con panel de luz giratoria de espectro completo, temporizador automático de encendido/apagado de","https://m.media-amazon.com/images/I/71Xwh6tr4tL._AC_UL320_.jpg","HYPOACE","$47.49","116,767","26","1","$1,241","157",4.40,FBA,"$16.17","Patio, Lawn & Garden",2,17.91" x 9.53" x 7.68","3.67","2024-10-28","526"
13,B0DBX8W7VP,"Kit de sistema de cultivo hidropónico Clay Pebble, jardín de hierbas para interiores con luz LED inteligente, altura ajustable y kit completo de cultivo, nutrientes incluidos para jardinería interior de vanguardia.","https://m.media-amazon.com/images/I/91n-WXTNcPL._AC_UL320_.jpg","Dewilde trading co","$34.99","102,556","31","1","$1,093","92",4.20,FBA,"$13.02","Patio, Lawn & Garden",1,12.01" x 8.15" x 7.56","4.1","2024-08-01","613"
49,B0DBH23QGW,"Kit de jardín de hierbas para interiores, sistema de cultivo hidropónico con luz LED de crecimiento, bomba de agua silenciosa para el hogar, cocina, oficina, hierbas y vegetales frescos y","https://m.media-amazon.com/images/I/81KuAvx2BML._AC_UL320_.jpg","Dryades","$36.99","83,310","63","1","$2,335","39",4.50,FBA,"$12.61","Patio, Lawn & Garden",1,11.46" x 7.09" x 6.73","3.9","2024-07-29","617"
50,B07L41H13T,"MIXC Kit de iniciación de semillas de 10 paquetes con cúpula de humedad (bandeja total de 120 celdas), bandejas de inicio de semillas, kit de iniciación de plantas y base mini kit de germinación de","https://m.media-amazon.com/images/I/710FKJ18JtL._AC_UL320_.jpg","MIXC","$16.98","871","5,925","167","$100,604","11,153",4.40,FBA,"$8.47","Patio, Lawn & Garden",1,7.4" x 6.69" x 5.79","1.52","2018-08-15","2,792"
51,B01MRVMKQH,"Click & Grow Indoor Herb Garden Kit with Grow Light | Smart Garden for Home Kitchen Windowsill | Easier Than Hydroponics Growing System | Vegetable Gardening Starter (3 Basil Pods Included), White","https://m.media-amazon.com/images/I/61UwoekP5nL._AC_UL320_.jpg","Click and Grow","$124.95","25,269","293","9","$36,613","2,362",4.60,FBA,"$26.45","Patio, Lawn & Garden",1,12.44" x 9.13" x 5.28","3.75","2024-04-08","729"
52,B0DJ9SVNHV,"Kit de torre de sistema de cultivo hidropónico de plantas de interior con luz de crecimiento, sistema de jardinería interior de hierbas y verduras con luces LED altas de piso de pie, altura ajustable","https://m.media-amazon.com/images/I/81TIHMQl20L._AC_UL320_.jpg","E SUPEREGROW","$34.99","235,520","8","0","$266","57",4.40,FBA,"$13.37","Patio, Lawn & Garden",1,11.06" x 9.29" x 7.64","6.39","2024-09-30","554"
53,B0BBTP1WRX,"Kit de sistema de cultivo hidropónico con enrejado, sistema de jardinería hidropónica inteligente con luz LED de crecimiento, kit de cultivo de hierbas hidropónicas para jardín para tomate corto, pimienta, pepino (6200 LC)","https://m.media-amazon.com/images/I/61JZsTgubQL._AC_UL320_.jpg","E SUPEREGROW","$59.99","111,005","42","1","$2,494","330",4.20,FBA,"$17.11","Patio, Lawn & Garden",2,15.2" x 8.74" x 5.79","4.96","2020-09-23","2,022"
54,B0FG23X8TJ,"SPECILITE - Sistema de cultivo hidropónico con ruedas, kit de jardinería de 3 niveles con 108 sitios para plantas, tubos de PVC-U de grado alimenticio para vegetales de hoja, lechuga, hierbas, bomba","https://m.media-amazon.com/images/I/81ZJVZB-LxL._AC_UL320_.jpg","SPECILITE","$119.99","138,454","9","1","$1,130","13",4.50,FBA,"$35.81","Patio, Lawn & Garden",2,32.01" x 10.98" x 10.98","22.85","2025-09-10","209"
55,B0FS1HTBZW,"Kit de sistema de cultivo hidropónico Growell, 16 cápsulas, sistema de jardinería interior vertical de 8L para hierbas, vegetales y frutas, con luz de crecimiento LED, circulación de agua inteligente","https://m.media-amazon.com/images/I/81FEBefOXZL._AC_UL320_.jpg","growell","$75.99","40,459","157","5","$11,899","44",4.80,FBA,"$22.75","Patio, Lawn & Garden",1,18.70" x 9.06" x 8.27","5.60","2025-09-22","197"
56,B0FXL471JP,"Sistema de cultivo hidropónico, 30 cápsulas de jardín hidropónico para interiores con luz LED de 48 W para jardinería durante todo el año, kit de germinación de plantas, torre hidropónica","https://m.media-amazon.com/images/I/71to8hSiFJL._AC_UL320_.jpg","LYCereal","$149.99","169,405","33","0","$4,934","2",3.90,FBA,"$40.31","Patio, Lawn & Garden",1,27.17" x 12.95" x 11.02","10.58","2025-10-24","165"
57,B07TDVG5L6,"AeroGarden Bounty Basic - Jardín interior con luz LED de crecimiento, color negro","https://m.media-amazon.com/images/I/71nx3VwEdUL._AC_UL320_.jpg","AeroGarden","$143.96","18,922","452","12","$65,057","4,917",4.50,AMZ,"$40.04","Patio, Lawn & Garden",7,18.27" x 14.02" x 11.5","11.5","2019-06-21","2,482"
58,B0DSL8N4RS,"LAPOND - Kit de sistema de cultivo hidropónico tipo A para verduras, frutas y hierbas, con 72 sitios de plantas y tubos de PVC-U de grado alimenticio, adecuado para interiores y exteriores, todo nuevo","https://m.media-amazon.com/images/I/71gKz1fBVDL._AC_UL320_.jpg","GENORTH","$125.99","122,963","44","1","$5,585","55",4,FBA,"$44.01","Patio, Lawn & Garden",1,46.61" x 11.61" x 8.5","31.55","2025-03-07","396"
59,B0CZ6LZ4V5,"Kit de germinación de semillas de 4 niveles con orificios de drenaje y bandeja de drenaje, bandeja de germinado de semillas de frijoles orgánicos frescos y orgánicos para semillas de frijoles sin tierra para frijoles semillas de alfalfa","https://m.media-amazon.com/images/I/71RNbm5x0XL._AC_UL320_.jpg","PHAIN","$18.98","3,188","2,130","63","$40,425","739",4.30,FBA,"$8.27","Patio, Lawn & Garden",1,6.69" x 6.46" x 2.72","1.32","2024-03-27","741"
60,B0C4LK65S6,"Sistema de Cultivo Hidropónico para Jardín Interior: URUQ 12 Vainas Sistema de Jardinería Interior con Luz LED de Crecimiento de Altura Ajustable, Kit de Germinación de Plantas, Bomba Inteligente","https://m.media-amazon.com/images/I/81tCs0ZmM6L._AC_UL320_.jpg","URUQ","---","96,859","130","1","$258,189","1,093",4,---,"$---","Patio, Lawn & Garden",1,15.79" x 10.75" x 7.68","5.42","2023-05-08","1,065"
