Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
3,B0921RR2Y5,"MECOOL Poste Rascador para Gatos Premium Basics - Rascador de sisal con bola colgante de 22 pulgadas para gatitos o gatos más pequeños (22 pulgadas para gatitos, beige)","https://m.media-amazon.com/images/I/61GKar3CjTS._AC_UL320_.jpg","MECOOL","$20.97","831","6,475","216","$135,783","14,771",4.60,FBA,"$10.68","Pet Supplies",2,12.91" x 6.54" x 5.31","4.63","2021-04-07","1,825"
51,B0921RR2Y5,"MECOOL Poste Rascador para Gatos Premium Basics - Rascador de sisal con bola colgante de 22 pulgadas para gatitos o gatos más pequeños (22 pulgadas para gatitos, beige)","https://m.media-amazon.com/images/I/61GKar3CjTS._AC_UL320_.jpg","MECOOL","$20.97","831","6,475","216","$135,783","14,771",4.60,FBA,"$10.68","Pet Supplies",2,12.91" x 6.54" x 5.31","4.63","2021-04-07","1,825"
21,B0D4VDDQV3,"EHEYCIGA Rascador de cartón para gatos de interior, 26.8 pulgadas, en forma de L, vertical, con bola de juguete, rascador grande para gatos, color marrón","https://m.media-amazon.com/images/I/81+-Vfdjn2L._AC_UL320_.jpg","EHEYCIGA","$25.99","1,048","5,015","183","$130,350","2,624",4.50,FBA,"$12.31","Pet Supplies",10,17.01" x 11.73" x 5.2","3.31","2024-07-28","618"
69,B0D4VDDQV3,"EHEYCIGA Rascador de cartón para gatos de interior, 26.8 pulgadas, en forma de L, vertical, con bola de juguete, rascador grande para gatos, color marrón","https://m.media-amazon.com/images/I/81+-Vfdjn2L._AC_UL320_.jpg","EHEYCIGA","$25.99","1,048","5,015","183","$130,350","2,624",4.50,FBA,"$12.31","Pet Supplies",10,17.01" x 11.73" x 5.20","3.31","2024-07-28","618"
17,B000634MH8,"SmartCat Pioneer Poste para arañazos, el mejor, Beige","https://m.media-amazon.com/images/I/61LsnH5NpzL._AC_UL320_.jpg","SmartCat","$59.99","3,292","2,100","67","$126,006","33,909",4.70,AMZ,"$23.77","Pet Supplies",6,34.88" x 8.9" x 8.9","17.4","2024-04-08","729"
65,B000634MH8,"SmartCat Pioneer Poste para arañazos, el mejor, Beige","https://m.media-amazon.com/images/I/61LsnH5NpzL._AC_UL320_.jpg","SmartCat","$59.99","3,292","2,100","67","$126,006","33,909",4.70,AMZ,"$23.77","Pet Supplies",6,34.88" x 8.9" x 8.9","17.4","2024-04-08","729"
48,B0794T79KM,"Yaheetech Árbol para gatos de 54 pulgadas, torre para gatos de varios niveles con espaciosa percha de orejas de gatito, 2 cuevas acogedoras, postes rascadores, escalera de escalada, 2 bolas de felpa","https://m.media-amazon.com/images/I/81PT8p9g8zL._AC_UL320_.jpg","Yaheetech","$39.99","2,882","2,607","77","$104,260","39,492",4.50,FBM,"$28.80","Pet Supplies",1,20" x 20" x 9.02","31.2","2018-01-18","3,001"
96,B0794T79KM,"Yaheetech Árbol para gatos de 54 pulgadas, torre para gatos de varios niveles con espaciosa percha de orejas de gatito, 2 cuevas acogedoras, postes rascadores, escalera de escalada, 2 bolas de felpa","https://m.media-amazon.com/images/I/81PT8p9g8zL._AC_UL320_.jpg","Yaheetech","$39.99","2,882","2,607","77","$104,260","39,492",4.50,FBM,"$28.80","Pet Supplies",1,20" x 20" x 9.02","31.2","2018-01-18","3,001"
9,B084YZWS2C,"YUNIQUE - Árbol para gatos con condominio y hamaca grande, gris","https://m.media-amazon.com/images/I/81TkmI4iwRL._AC_UL320_.jpg","YUNIQUE","$39.99","3,083","2,527","72","$101,040","7,379",4.30,FBA,"$16.82","Pet Supplies",2,17.28" x 13.35" x 7.52","15.67","2020-02-19","2,239"
57,B084YZWS2C,"YUNIQUE - Árbol para gatos con condominio y hamaca grande, gris","https://m.media-amazon.com/images/I/81TkmI4iwRL._AC_UL320_.jpg","YUNIQUE","$39.99","3,083","2,527","72","$101,040","7,379",4.30,FBA,"$16.82","Pet Supplies",2,17.28" x 13.35" x 7.52","15.67","2020-02-19","2,239"
46,B09576SLY9,"Xin - Árbol para gatos de tres capas con condominio para gatos y dos hamacas, gris","https://m.media-amazon.com/images/I/81VVHwQkreL._AC_UL320_.jpg","Smouatou","$40.99","3,407","2,322","65","$95,160","9,226",4.20,FBA,"$17.05","Pet Supplies",3,17.4" x 13.46" x 7.6","15.9","2021-05-18","1,785"
94,B09576SLY9,"Xin - Árbol para gatos de tres capas con condominio para gatos y dos hamacas, gris","https://m.media-amazon.com/images/I/81VVHwQkreL._AC_UL320_.jpg","Smouatou","$40.99","3,407","2,322","65","$95,160","9,226",4.20,FBA,"$17.05","Pet Supplies",3,17.4" x 13.46" x 7.6","15.9","2021-05-18","1,785"
12,B0DP6D3TRB,"Zakkart Paquete de 2 tablas rascadoras para gatos, cartón de 25.6 pulgadas de alto, en forma de L, rascador vertical para gatos de interior, poste rascador para gatos para pared y sofá, tamaño grande","https://m.media-amazon.com/images/I/81Irs-90YpL._AC_UL320_.jpg","Zakkart","$35.30","2,664","2,573","83","$90,829","1,049",4.50,FBA,"$14.83","Pet Supplies",2,17.76" x 12.01" x 7.6","6.07","2025-01-20","442"
60,B0DP6D3TRB,"Zakkart Paquete de 2 tablas rascadoras para gatos, cartón de 25.6 pulgadas de alto, en forma de L, rascador vertical para gatos de interior, poste rascador para gatos para pared y sofá, tamaño grande","https://m.media-amazon.com/images/I/81Irs-90YpL._AC_UL320_.jpg","Zakkart","$35.30","2,664","2,573","83","$90,829","1,049",4.50,FBA,"$14.83","Pet Supplies",2,17.76" x 12.01" x 7.6","6.07","2025-01-20","442"
2,B0CK2NJ1V5,"Poste rascador para gatos de 34 pulgadas, resistente y grueso, cuerda de algodón con bola colgante y ratones, poste rascador para gatos de interior y adultos (gris)","https://m.media-amazon.com/images/I/71wvo2TaSgL._AC_UL320_.jpg","Ahomdoo","$29.71","1,524","3,004","140","$89,263","3,096",4.60,FBA,"$13.11","Pet Supplies",1,16.73" x 8.82" x 7.05","8.09","2023-11-23","866"
50,B0CK2NJ1V5,"Poste rascador para gatos de 34 pulgadas, resistente y grueso, cuerda de algodón con bola colgante y ratones, poste rascador para gatos de interior y adultos (gris)","https://m.media-amazon.com/images/I/71wvo2TaSgL._AC_UL320_.jpg","Ahomdoo","$29.71","1,524","3,004","140","$89,263","3,096",4.60,FBA,"$13.11","Pet Supplies",1,16.73" x 8.82" x 7.05","8.09","2023-11-23","866"
24,B0CNX5VJS4,"Torre de árbol de cactus para gatos de 37.4 pulgadas con condominios para gatos de interior, centro de actividades todo en uno con poste rascador para gatos, hamaca acogedora para dormir y","https://m.media-amazon.com/images/I/81X3z6rK23L._AC_UL320_.jpg","AIWIKIDE","$40.99","2,059","2,059","106","$84,416","17,131",4.20,FBA,"$17.29","Pet Supplies",2,17.6" x 13.19" x 7.72","16.67","2023-11-24","865"
72,B0CNX5VJS4,"Torre de árbol de cactus para gatos de 37.4 pulgadas con condominios para gatos de interior, centro de actividades todo en uno con poste rascador para gatos, hamaca acogedora para dormir y","https://m.media-amazon.com/images/I/81X3z6rK23L._AC_UL320_.jpg","AIWIKIDE","$40.99","2,059","2,059","106","$84,416","17,131",4.20,FBA,"$17.29","Pet Supplies",2,17.60" x 13.19" x 7.72","16.67","2023-11-24","865"
5,B0CNSWH1SQ,"TWDEPART Árbol de gato con torre y poste para arañar para gatos de interior, centro de actividades, árbol para escalar con tablero para rascar y pelotas de juguete, gris","https://m.media-amazon.com/images/I/81fqW24NzbL._AC_UL320_.jpg","TWDEPART","$25.99","2,202","2,580","100","$67,045","3,298",4.40,FBA,"$12.55","Pet Supplies",2,16.77" x 12.99" x 5","8.22","2023-11-22","867"
53,B0CNSWH1SQ,"TWDEPART Árbol de gato con torre y poste para arañar para gatos de interior, centro de actividades, árbol para escalar con tablero para rascar y pelotas de juguete, gris","https://m.media-amazon.com/images/I/81fqW24NzbL._AC_UL320_.jpg","TWDEPART","$25.99","2,202","2,580","100","$67,045","3,298",4.40,FBA,"$12.55","Pet Supplies",2,16.77" x 12.99" x 5.00","8.22","2023-11-22","867"
27,B0C2Y9N2K6,"Poils bebe Rascador de gato en forma de L, rascador de gato de 26.8 pulgadas para gatos de interior, protección de muebles, almohadilla de arañazos de cartón para gatos con bola, hierba gatera, grande","https://m.media-amazon.com/images/I/81hRv8g+W7L._AC_UL320_.jpg","Poils bebe","$24.99","2,707","2,614","81","$65,336","10,270",4.50,FBA,"$12.33","Pet Supplies",18,16.06" x 10.51" x 7.05","3.88","2023-04-19","1,084"
75,B0C2Y9N2K6,"Poils bebe Rascador de gato en forma de L, rascador de gato de 26.8 pulgadas para gatos de interior, protección de muebles, almohadilla de arañazos de cartón para gatos con bola, hierba gatera, grande","https://m.media-amazon.com/images/I/81hRv8g+W7L._AC_UL320_.jpg","Poils bebe","$24.99","2,707","2,614","81","$65,336","10,270",4.50,FBA,"$12.33","Pet Supplies",18,16.06" x 10.51" x 7.05","3.88","2023-04-19","1,084"
31,B0CPDDQ47W,"Tabla de Rascado para Gatos, Rascador de Cartón Ondulado para Gatos de Interior con Hierba Gatera, Almohadilla de Rascado para Gatos con Diseño de Texturas de Rascado Premium, Rascador de","https://m.media-amazon.com/images/I/71eiGay-cqL._AC_UL320_.jpg","TIMHAKA","$9.98","810","6,326","220","$63,130","4,111",4.50,FBA,"$6.78","Pet Supplies",1,17.01" x 7.91" x 2.36","0.87","2023-12-04","855"
79,B0CPDDQ47W,"Tabla de Rascado para Gatos, Rascador de Cartón Ondulado para Gatos de Interior con Hierba Gatera, Almohadilla de Rascado para Gatos con Diseño de Texturas de Rascado Premium, Rascador de","https://m.media-amazon.com/images/I/71eiGay-cqL._AC_UL320_.jpg","TIMHAKA","$9.98","810","6,326","220","$63,130","4,111",4.50,FBA,"$6.78","Pet Supplies",1,17.01" x 7.91" x 2.36","0.87","2023-12-04","855"
6,B0DRJXG373,"Poste rascador para gatos de 35 pulgadas de alto, torre rascador de árbol para gatos de interior con agujero para mouse de juguete para gatos y bola de madera interactiva para gatitos","https://m.media-amazon.com/images/I/71nkML5zSYL._AC_UL320_.jpg","Woochpet","$35.99","3,049","1,513","73","$54,466","737",4.80,FBA,"$13.89","Pet Supplies",1,16.14" x 9.84" x 6.69","7.08","2024-12-26","467"
54,B0DRJXG373,"Poste rascador para gatos de 35 pulgadas de alto, torre rascador de árbol para gatos de interior con agujero para mouse de juguete para gatos y bola de madera interactiva para gatitos","https://m.media-amazon.com/images/I/71nkML5zSYL._AC_UL320_.jpg","Woochpet","$35.99","3,049","1,513","73","$54,466","737",4.80,FBA,"$13.89","Pet Supplies",1,16.14" x 9.84" x 6.69","7.08","2024-12-26","467"
1,B0BML72176,"ANWA Postes rascadores de gatos de 32 pulgadas de alto para gatos de interior, poste rascador vertical 3 en 1 con juguetes de peluche, poste de sisal prémium para gatos de todas las edades con base","https://m.media-amazon.com/images/I/61Yep8sdb+L._AC_UL320_.jpg","ANWA","$19.99","1,855","2,486","122","$49,695","2,372",4.60,FBA,"$10.86","Pet Supplies",1,16.38" x 8.43" x 4.88","6.28","2022-11-16","1,238"
49,B0BML72176,"ANWA Postes rascadores de gatos de 32 pulgadas de alto para gatos de interior, poste rascador vertical 3 en 1 con juguetes de peluche, poste de sisal prémium para gatos de todas las edades con base","https://m.media-amazon.com/images/I/61Yep8sdb+L._AC_UL320_.jpg","ANWA","$19.99","1,855","2,486","122","$49,695","2,372",4.60,FBA,"$10.86","Pet Supplies",1,16.38" x 8.43" x 4.88","6.28","2022-11-16","1,238"
10,B0CLYSVSD3,"Tabla de Rascar para Gatos Rascador de Gatos Almohadilla de Rascar para Gatos de Cartón Rascadores de Gatos para Gatos de Interior Reversible Grande Ancha Corrugada con Zacate Gatera (2 piezas","https://m.media-amazon.com/images/I/71zf-XfXYVL._AC_UL320_.jpg","SIDAZON","$9.96","1,109","4,916","176","$48,963","4,302",4.50,FBA,"$6.77","Pet Supplies",1,16.57" x 7.8" x 2.44","0.95","2023-03-24","1,110"
58,B0CLYSVSD3,"Tabla de Rascar para Gatos Rascador de Gatos Almohadilla de Rascar para Gatos de Cartón Rascadores de Gatos para Gatos de Interior Reversible Grande Ancha Corrugada con Zacate Gatera (2 piezas","https://m.media-amazon.com/images/I/71zf-XfXYVL._AC_UL320_.jpg","SIDAZON","$9.96","1,109","4,916","176","$48,963","4,302",4.50,FBA,"$6.77","Pet Supplies",1,16.57" x 7.80" x 2.44","0.95","2023-03-24","1,110"
14,B0B5SQMMJK,"AGYM Poste rascador para gatos grandes, rascador de gatos para gatos de interior y adultos, poste rascador de sisal resistente para proteger muebles, 32 pulgadas, beige","https://m.media-amazon.com/images/I/61mnG6MveML._AC_UL320_.jpg","AGYM","$39.99","4,593","1,097","49","$43,859","2,145",4.60,FBA,"$15.69","Pet Supplies",3,16.5" x 13.31" x 7.24","10.58","2022-07-05","1,372"
62,B0B5SQMMJK,"AGYM Poste rascador para gatos grandes, rascador de gatos para gatos de interior y adultos, poste rascador de sisal resistente para proteger muebles, 32 pulgadas, beige","https://m.media-amazon.com/images/I/61mnG6MveML._AC_UL320_.jpg","AGYM","$39.99","4,593","1,097","49","$43,859","2,145",4.60,FBA,"$15.69","Pet Supplies",3,16.5" x 13.31" x 7.24","10.58","2022-07-05","1,372"
11,B0DHD46HPM,"Poste rascador para gatos, sisal, muebles interactivos para gatos de interior y adultos, 2 métodos de montaje, torre de árbol rascador con pista para colgar y bolas, centro de actividades para","https://m.media-amazon.com/images/I/717vD5OeIML._AC_UL320_.jpg","PAROTO","$29.99","4,945","1,372","45","$41,149","1,512",4.60,FBA,"$12.27","Pet Supplies",2,13.19" x 12.6" x 4.61","5.47","2024-09-18","566"
59,B0DHD46HPM,"Poste rascador para gatos, sisal, muebles interactivos para gatos de interior y adultos, 2 métodos de montaje, torre de árbol rascador con pista para colgar y bolas, centro de actividades para","https://m.media-amazon.com/images/I/717vD5OeIML._AC_UL320_.jpg","PAROTO","$29.99","4,945","1,372","45","$41,149","1,512",4.60,FBA,"$12.27","Pet Supplies",2,13.19" x 12.60" x 4.61","5.47","2024-09-18","566"
23,B0BFDQPXNM,"MECOOL Árbol pequeño para gatos 4en1, poste rascador con torre, cama suave, alfombra de sisal y postes de yute con tres juguetes de bola colgante y cepillo de masaje para gatos y gatitos de interior","https://m.media-amazon.com/images/I/6171nyiAeOL._AC_UL320_.jpg","MECOOL","$33.99","7,310","1,136","30","$38,626","1,161",4.60,FBA,"$13.92","Pet Supplies",2,16.5" x 10.47" x 6.89","9.37","2022-09-15","1,300"
71,B0BFDQPXNM,"MECOOL Árbol pequeño para gatos 4en1, poste rascador con torre, cama suave, alfombra de sisal y postes de yute con tres juguetes de bola colgante y cepillo de masaje para gatos y gatitos de interior","https://m.media-amazon.com/images/I/6171nyiAeOL._AC_UL320_.jpg","MECOOL","$33.99","7,310","1,136","30","$38,626","1,161",4.60,FBA,"$13.92","Pet Supplies",2,16.50" x 10.47" x 6.89","9.37","2022-09-15","1,300"
35,B0FJRL5WT6,"Happi N Pets Nueva torre de árbol en forma de nube para gatos, poste para rascar con cama, árbol pequeño para gatos, torre compacta para gatos con almohadilla para rascar y suave posadera en forma de","https://m.media-amazon.com/images/I/61vouVbBu6L._AC_UL320_.jpg","Happi N Pets","$24.99","5,184","1,543","43","$38,561","3,490",4.30,FBA,"$12.56","Pet Supplies",1,16.69" x 13.27" x 4.84","8.55","2025-07-24","257"
83,B0FJRL5WT6,"Happi N Pets Nueva torre de árbol en forma de nube para gatos, poste para rascar con cama, árbol pequeño para gatos, torre compacta para gatos con almohadilla para rascar y suave posadera en forma de","https://m.media-amazon.com/images/I/61vouVbBu6L._AC_UL320_.jpg","Happi N Pets","$24.99","5,184","1,543","43","$38,561","3,490",4.30,FBA,"$12.56","Pet Supplies",1,16.69" x 13.27" x 4.84","8.55","2025-07-24","257"
29,B0DNF1W593,"Árbol de gato, torre de gato para interior, torre de gato de 43.3 pulgadas con tubo de acero resistente, hamaca, condominio para gatos pequeños y gatitos, poste para arañar, gris ahumado","https://m.media-amazon.com/images/I/71iXT2li5mL._AC_UL320_.jpg","Gitelsnour","$35.99","4,214","1,031","53","$37,098","756",4,FBA,"$16.93","Pet Supplies",10,17.09" x 12.87" x 7.95","17.2","2025-01-16","446"
77,B0DNF1W593,"Árbol de gato, torre de gato para interior, torre de gato de 43.3 pulgadas con tubo de acero resistente, hamaca, condominio para gatos pequeños y gatitos, poste para arañar, gris ahumado","https://m.media-amazon.com/images/I/71iXT2li5mL._AC_UL320_.jpg","Gitelsnour","$35.99","4,214","1,031","53","$37,098","756",4,FBA,"$16.93","Pet Supplies",10,17.09" x 12.87" x 7.95","17.2","2025-01-16","446"
16,B0DRXZ3664,"YOUPET - Árbol para gatos con poste rascador para gatos de interior, torre para gatos con tabla de rascar y bolas de juguete divertidas, torre de árbol para gatos con hamaca acogedora, gris","https://m.media-amazon.com/images/I/817RKsL2qoL._AC_UL320_.jpg","YOUPETSER","$25.99","6,010","1,155","38","$30,016","3,092",4.20,FBA,"$12.96","Pet Supplies",1,17.4" x 13.39" x 5.63","10.25","2024-12-31","462"
64,B0DRXZ3664,"YOUPET - Árbol para gatos con poste rascador para gatos de interior, torre para gatos con tabla de rascar y bolas de juguete divertidas, torre de árbol para gatos con hamaca acogedora, gris","https://m.media-amazon.com/images/I/817RKsL2qoL._AC_UL320_.jpg","YOUPETSER","$25.99","6,010","1,155","38","$30,016","3,092",4.20,FBA,"$12.96","Pet Supplies",1,17.40" x 13.39" x 5.63","10.25","2024-12-31","462"
15,B0FF41HCD4,"Happi N Pets Poste Rascador para Gatos, Rascador de Gatos para Gatos de Interior, Poste Rascador de Sisal y Poste de Alfombra en Uno, Poste Rascador Estable para Gatitos con Juguete Reemplazable","https://m.media-amazon.com/images/I/71G3Z4banAL._AC_UL320_.jpg","Happi N Pets","$24.99","6,197","1,179","37","$29,460","245",4.60,FBA,"$11.12","Pet Supplies",1,13.78" x 7.17" x 4.33","4.25","2025-06-23","288"
63,B0FF41HCD4,"Happi N Pets Poste Rascador para Gatos, Rascador de Gatos para Gatos de Interior, Poste Rascador de Sisal y Poste de Alfombra en Uno, Poste Rascador Estable para Gatitos con Juguete Reemplazable","https://m.media-amazon.com/images/I/71G3Z4banAL._AC_UL320_.jpg","Happi N Pets","$24.99","6,197","1,179","37","$29,460","245",4.60,FBA,"$11.12","Pet Supplies",1,13.78" x 7.17" x 4.33","4.25","2025-06-23","288"
25,B0CY1ZF52H,"Rascador para Gatos de 33 Pulgadas de Sisal Natural para Gatos de Interior, Rascador Grande para Gatos Protege Tus Muebles, para Todas las Razas","https://m.media-amazon.com/images/I/71HqaanZbaL._AC_UL320_.jpg","SOCATER","$37.99","7,244","755","30","$28,694","1,515",4.40,FBA,"$15.23","Pet Supplies",2,16.46" x 11.61" x 7.87","10.01","2024-03-14","754"
73,B0CY1ZF52H,"Rascador para Gatos de 33 Pulgadas de Sisal Natural para Gatos de Interior, Rascador Grande para Gatos Protege Tus Muebles, para Todas las Razas","https://m.media-amazon.com/images/I/71HqaanZbaL._AC_UL320_.jpg","SOCATER","$37.99","7,244","755","30","$28,694","1,515",4.40,FBA,"$15.23","Pet Supplies",2,16.46" x 11.61" x 7.87","10.01","2024-03-14","754"
43,B0C85NJZC6,"Rascador de cartón para gatos, tabla rascador vertical para gatos, almohadillas para rascar en forma de L de 23.6 pulgadas con bolas de juguete de hierba gatera integradas, rascador de gato","https://m.media-amazon.com/images/I/71jlRGTjyNL._AC_UL320_.jpg","Smartbean","$19.76","4,051","1,342","55","$26,519","4,053",4.30,FBA,"$10.97","Pet Supplies",2,16.5" x 9.84" x 5.35","2.51","2023-06-15","1,027"
91,B0C85NJZC6,"Rascador de cartón para gatos, tabla rascador vertical para gatos, almohadillas para rascar en forma de L de 23.6 pulgadas con bolas de juguete de hierba gatera integradas, rascador de gato","https://m.media-amazon.com/images/I/71jlRGTjyNL._AC_UL320_.jpg","Smartbean","$19.76","4,051","1,342","55","$26,519","4,053",4.30,FBA,"$10.97","Pet Supplies",2,16.50" x 9.84" x 5.35","2.51","2023-06-15","1,027"
28,B07P93T2KN,"Dimaka - Rascador de gato de 29 pulgadas de alto, con cuerda de sisal y cubierto con suave felpa suave","https://m.media-amazon.com/images/I/51D5kj0iIxL._AC_UL320_.jpg","Dimaka","$19.99","6,030","1,315","38","$26,295","18,725",4.50,FBA,"$10.45","Pet Supplies",1,14.49" x 6.97" x 5.12","4.3","2018-09-20","2,756"
76,B07P93T2KN,"Dimaka - Rascador de gato de 29 pulgadas de alto, con cuerda de sisal y cubierto con suave felpa suave","https://m.media-amazon.com/images/I/51D5kj0iIxL._AC_UL320_.jpg","Dimaka","$19.99","6,030","1,315","38","$26,295","18,725",4.50,FBA,"$10.45","Pet Supplies",1,14.49" x 6.97" x 5.12","4.3","2018-09-20","2,756"
36,B0BZVBJW23,"PEEKAB Poste rascador para gatos de 32 pulgadas de alto, postes rascadores de sisal con bola colgante y cepillo de automasaje, rascador vertical para gatos y gatitos de interior, gris, 32 pulgadas","https://m.media-amazon.com/images/I/61yRadvtdDL._AC_UL320_.jpg","Peekab","$25.99","8,811","785","23","$20,394","3,140",4.50,FBA,"$11.60","Pet Supplies",1,17.17" x 8.11" x 5.79","5.45","2023-03-29","1,105"
84,B0BZVBJW23,"PEEKAB Poste rascador para gatos de 32 pulgadas de alto, postes rascadores de sisal con bola colgante y cepillo de automasaje, rascador vertical para gatos y gatitos de interior, gris, 32 pulgadas","https://m.media-amazon.com/images/I/61yRadvtdDL._AC_UL320_.jpg","Peekab","$25.99","8,811","785","23","$20,394","3,140",4.50,FBA,"$11.60","Pet Supplies",1,17.17" x 8.11" x 5.79","5.45","2023-03-29","1,105"
19,B087RC4JYJ,"Dimaka - Rascador de gatos de 29 pulgadas con cuerda de sisal natural, rascador para garras de gatitos con 4 bolas de juguete colgantes para gatos grandes (gris)","https://m.media-amazon.com/images/I/61-s9P0czxL._AC_UL320_.jpg","Dimaka","$18.99","6,903","1,031","32","$19,575","6,916",4.50,FBA,"$10.30","Pet Supplies",1,14.06" x 7.17" x 4.69","4.5","2020-04-27","2,170"
67,B087RC4JYJ,"Dimaka - Rascador de gatos de 29 pulgadas con cuerda de sisal natural, rascador para garras de gatitos con 4 bolas de juguete colgantes para gatos grandes (gris)","https://m.media-amazon.com/images/I/61-s9P0czxL._AC_UL320_.jpg","Dimaka","$18.99","6,903","1,031","32","$19,575","6,916",4.50,FBA,"$10.30","Pet Supplies",1,14.06" x 7.17" x 4.69","4.50","2020-04-27","2,170"
