Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
28,B09N9BYKV8,"Eywamage - Velas de vidrio transparente sin llama con temporizador remoto, juego de 3 velas de pilar parpadeantes con batería LED","https://m.media-amazon.com/images/I/61Hmu3aw3cL._AC_UL320_.jpg","Eywamage","$26.99","2,911","2,598","77","$70,129","14,742",4.60,FBA,"$10.13","Tools & Home Improvement",3,10.87" x 7.44" x 4.09","1.64","2021-12-08","1,581"
30,B09J1FK7RK,"Velas LED de vidrio sin llama con control remoto y temporizador, velas de cera real, luz parpadeante de color cálido para decoración de festivales, bodas, fiestas en el hogar (paquete de 3), color","https://m.media-amazon.com/images/I/71OMHEJxMbL._AC_UL320_.jpg","Tyawon","$22.99","3,277","3,035","70","$69,771","4,748",4.50,FBA,"$9.48","Tools & Home Improvement",2,10.63" x 7.09" x 3.82","1.83","2021-10-08","1,642"
64,B0FH1V264V,"Lámpara Calentadora de Velas con Temporizador Ajustable – Calentadores Eléctricos de Velas de Vidrio con Flores de Altura Ajustable, Regulable, Base Vintage, Calentadores Superiores de Velas de Cera","https://m.media-amazon.com/images/I/71V0ki-daaL._AC_UL320_.jpg","Pfxud","$19.99","6,746","3,386","98","$67,684","879",4.80,FBA,"$8.92","Home & Kitchen",2,9.65" x 6.97" x 4.61","2.17","2025-07-08","273"
36,B09J3V1MN1,"Luminara Vela LED sin llama, funciona con pilas, color marfil, llama móvil realista parpadeante, 3 x 4.5 pulgadas, cera real luminosa para decoración del hogar, paquete de 1 unidad","https://m.media-amazon.com/images/I/716ouxgHh0L._AC_UL320_.jpg","Luminara","$29.99","5,149","2,237","48","$67,079","2,969",4.60,FBA,"$8.70","Tools & Home Improvement",2,5.59" x 3.82" x 3.82","0.57","2021-10-10","1,640"
52,B0C484TSM9,"Velas LED sin llama parpadeantes, 9 piezas con cadena de estrellas incorporada, velas de pilar LED acrílicas con control remoto, adecuadas para decoración del hogar (blanco)","https://m.media-amazon.com/images/I/61E+-cBbnkL._AC_UL320_.jpg","Nimiko","$39.99","4,972","1,668","49","$66,695","1,466",4.70,FBA,"$13.16","Tools & Home Improvement",1,15.75" x 10.04" x 2.68","2.45","2023-05-04","1,069"
15,B0BDRT2664,"Homemory 6 velas cónicas sin llama con control remoto, temporizador, atenuador, velas de color marfil a pilas con luz parpadeante, velas LED de plástico para ventana, 9.6 pulgadas para decoración de Halloween y Navidad","https://m.media-amazon.com/images/I/61YwyTS1aYL._AC_UL320_.jpg","Homemory","$15.99","1,810","3,717","121","$59,436","2,875",4.50,FBA,"$6.71","Tools & Home Improvement",1,10.47" x 3.35" x 2.05","0.72","2022-09-09","1,306"
11,B0D44Q851V,"Set de 24 velas sin llama impermeables para exteriores, velas LED con 4 controles remotos y temporizador, (4 pulgadas, 5 pulgadas, 6 pulgadas de alto x 2.2 pulgadas de diámetro), para","https://m.media-amazon.com/images/I/61j-ba7262L._AC_UL320_.jpg","YOROXRG","$39.99","7,779","1,375","33","$54,986","290",4.40,FBA,"$13.56","Tools & Home Improvement",1,15.51" x 9.02" x 4.49","3.55","2023-03-02","1,132"
84,B0DCNZT2GT,"Lámpara Calentadora de Velas Eléctrica Negra, Lámpara Calentadora de Velas con Temporizador, Lámpara Calentadora de Cera para Velas de Tarro, Lámpara de Luz de Vela Ajustable en Altura con 2","https://m.media-amazon.com/images/I/61kwm1mg0tL._AC_UL320_.jpg","LISUNAR","$39.99","11,528","1,372","62","$54,883","702",4.60,FBA,"$13.05","Home & Kitchen",3,10.47" x 6.34" x 6.34","2.22","2024-08-09","606"
5,B0BYZ2JHYW,"Homemory Velas sin llama impermeables para exteriores de 6","https://m.media-amazon.com/images/I/61RPnAWbW9L._AC_UL320_.jpg","Homemory","$8.99","635","5,908","242","$53,113","8,632",4.60,FBA,"$5.24","Tools & Home Improvement",2,6.42" x 6.3" x 3.15","0.57","2023-03-20","1,114"
44,B09S24TQVP,"Luminara Juego de 3 velas LED realistas sin llama, color marfil, iluminación superior derretida con llama móvil segura para el hogar, control remoto a pilas con temporizador","https://m.media-amazon.com/images/I/51XwXIQtSGL._AC_UL320_.jpg","Luminara","$69.98","16,067","745","17","$52,116","1,840",4.60,FBA,"$17.54","Tools & Home Improvement",2,11.57" x 9.37" x 3.7","1.96","2022-02-09","1,518"
19,B0BLHB6VKK,"Velas recargables de cristal sin llama, decoraciones de velas sin llama, juego de 3, luz LED parpadeante realista, control remoto y temporizador, ideal para sala de estar, dormitorio y decoración de Pascua","https://m.media-amazon.com/images/I/71Bd3q-pYtL._AC_UL320_.jpg","LEDHOLYT","$29.99","5,112","1,726","48","$51,760","522",4.50,FBA,"$10.87","Tools & Home Improvement",1,12.17" x 7.13" x 4.13","1.79","2022-11-04","1,250"
7,B07D26KQZ7,"antizer Velas LED sin llama, paquete de 9 velas LED (4 pulgadas, 5 pulgadas, 6 pulgadas, 7 pulgadas, 8 pulgadas, 9 pulgadas x 2.2 pulgadas de profundidad), velas de batería de cera real con","https://m.media-amazon.com/images/I/61s+lMPv0gL._AC_UL320_.jpg","Antizer","$23.99","3,217","2,136","71","$51,237","18,211",4.50,FBA,"$11.16","Tools & Home Improvement",1,12.28" x 8.62" x 5.79","3.57","2018-05-13","2,886"
70,B07RW682K2,"Velas parpadeantes sin llama, velas LED más realistas con control remoto y temporizador, juego de 3 velas a pilas para decoración de San Valentín, hogar, boda, cumpleaños","https://m.media-amazon.com/images/I/41v1lcx96pL._AC_UL320_.jpg","ANGELLOONG","$19.99","3,478","2,426","66","$48,499","6,867",4.60,FBA,"$8.68","Tools & Home Improvement",25,9.21" x 7.17" x 3.19","0.82","2019-05-14","2,520"
75,B0CY4FFC1B,"Velas sin llama, con cadena de estrellas incorporada, velas operadas por baterías, velas LED parpadeantes, velas de pilar con control remoto y temporizador, decoración para el hogar que añade una","https://m.media-amazon.com/images/I/61tNno0r57L._AC_UL320_.jpg","Sasigeiaa","$32.99","5,582","1,467","44","$48,382","1,238",4.60,FBA,"$11.32","Tools & Home Improvement",1,13.78" x 9.84" x 2.64","1.96","2024-03-14","754"
8,B0CRZ1D6K5,"Velas sin llama de 4 pulgadas, 5 pulgadas, 6 pulgadas, juego de 3 pilares de color marfil para interiores y exteriores, 3 pulgadas de diámetro, velas parpadeantes que funcionan con pilas, incluye función de temporizador remoto de 10 teclas, más de 400 horas, requiere 2 pilas AA (paquete de 3)","https://m.media-amazon.com/images/I/51atKpFJV4L._AC_UL320_.jpg","Artmarry","$8.99","813","5,276","205","$47,434","3,687",4.40,FBA,"$5.59","Tools & Home Improvement",2,7.83" x 6.1" x 3.11","0.57","2024-02-28","769"
67,B0DT9QTQ4S,"Lámpara calentadora de velas, temporizador eléctrico, altura de luz de calentamiento, ajustable, regulable, lámparas de flores, sin llama, tarro de cera derretida, moderno, decoración del hogar, luces","https://m.media-amazon.com/images/I/71CWAp0NCzL._AC_UL320_.jpg","CRMILL","$16.99","5,303","2,705","121","$45,965","1,178",4.70,FBA,"$8.81","Home & Kitchen",1,9.57" x 7.13" x 5.12","2.27","2025-01-17","445"
43,B0C758JXVT,"Matchless Candle Co. de Luminara Juego de 3 (3","https://m.media-amazon.com/images/I/71ewFtEg8NL._AC_UL320_.jpg","Matchless Candle Co.","$35.99","2,877","1,266","78","$45,578","1,926",4.50,FBA,"$11.50","Tools & Home Improvement",1,11.34" x 7.95" x 3.74","1.85","2023-06-05","1,037"
59,B0CNCVRVHB,"Homemory Velas parpadeantes ámbar sin llama, velas LED acrílicas con control remoto y temporizador, velas de otoño, juego de 5","https://m.media-amazon.com/images/I/71iktSyTTEL._AC_UL320_.jpg","Homemory","$21.08","3,554","1,976","65","$41,644","2,460",4.50,FBA,"$9.53","Tools & Home Improvement",2,16.54" x 6.38" x 3.43","1.96","2023-11-15","874"
20,B08R8KCSD4,"Homemory - Velas votivas sin llama con temporizador, de cera real, de 2x2 pulgadas, 400 horas de rendimiento, de mecha negra, realista, a batería, juego de 6 para decoración de bodas, fiestas y","https://m.media-amazon.com/images/I/61qIQPGlb5L._AC_UL320_.jpg","Homemory","$18.99","3,474","2,154","66","$40,913","4,862",4.70,FBA,"$7.80","Tools & Home Improvement",2,8.98" x 6.1" x 2.83","1.04","2020-12-24","1,930"
29,B0CNFY3M1C,"Paquete de 12 velas LED parpadeantes sin llama con temporizador, funciona con pilas, pilar pequeño y votivo, transparente (2 x 3 pulgadas)","https://m.media-amazon.com/images/I/81STSJT4NZL._AC_UL320_.jpg","VIODAIM","$27.99","4,987","1,423","49","$39,829","791",4.40,FBA,"$10.30","Tools & Home Improvement",2,12.72" x 6.69" x 3.98","1.37","2023-11-16","873"
23,B0D9W1J9VG,"Paquete de 24 velas LED sin llama con control remoto, velas eléctricas parpadeantes, velas temporizadoras, llama 3D, para Halloween, fiestas de Navidad, bodas, hogar, regalo y ocasiones","https://m.media-amazon.com/images/I/619zyfwn6wL._AC_UL320_.jpg","fclayvts","$33.99","10,040","1,112","27","$37,800","348",4.50,FBA,"$12.74","Tools & Home Improvement",11,15.59" x 9.25" x 4.57","3.62","2024-07-22","624"
90,B0CNCV6W5D,"Homemory Velas sin llama con luces de cuerda de estrellas incorporadas, velas operadas por baterías, vela LED, velas falsas con control remoto y temporizador, color marfil, juego de 5 (H4 5","https://m.media-amazon.com/images/I/61PgcYrjgXL._AC_UL320_.jpg","Homemory","$22.99","6,567","1,586","39","$36,470","1,463",4.70,FBA,"$9.66","Tools & Home Improvement",7,16.42" x 6.5" x 3.15","1.94","2024-05-16","691"
12,B0BYMJQFV4,"Homemory juego de 5 velas parpadeantes sin llama, de color gris, velas LED acrílicas que funcionan con pilas, con control remoto y temporizador, decoración de Halloween","https://m.media-amazon.com/images/I/71rWsdDhnfL._AC_UL320_.jpg","Homemory","$17.58","3,552","1,937","65","$34,051","2,458",4.50,FBA,"$9.01","Tools & Home Improvement",3,16.38" x 6.69" x 3.31","1.94","2023-03-16","1,118"
88,B0CRYX27DX,"Homemory - Paquete de 12 velas de té LED con temporizador a control remoto, más de 400 horas de parpadeo, velas sin llama con pilas para iluminación de mesa, centros de mesa, decoración festiva","https://m.media-amazon.com/images/I/611O5jxqxjL._AC_UL320_.jpg","Homemory","$15.99","4,123","2,044","57","$32,688","1,249",4.60,FBA,"$6.71","Tools & Home Improvement",2,6.54" x 4.84" x 1.5","0.53","2024-01-10","818"
53,B08CZJKYBT,"Homemory Paquete de 24 velas votivas parpadeantes sin llama, velas falsas eléctricas de más de 200 horas, velas LED que funcionan con pilas para bodas, mesas, exteriores, Halloween, decoración de","https://m.media-amazon.com/images/I/61fdCt7yW7L._AC_UL320_.jpg","Homemory","$9.99","3,132","3,252","73","$32,490","6,941",4.70,FBA,"$4.99","Tools & Home Improvement",2,6.06" x 4.49" x 3.43","0.71","2020-07-15","2,092"
46,B0BM3YMD8T,"Homemory Paquete de 24 velas votivas parpadeantes sin llama, velas falsas eléctricas de más de 200 horas, velas de té LED que funcionan con pilas para bodas, exteriores, mesa, Halloween, decoración de","https://m.media-amazon.com/images/I/61BbAFWpmfL._AC_UL320_.jpg","Homemory","$9.99","3,134","3,172","73","$31,690","6,950",4.70,FBM,"$4.99","Tools & Home Improvement",2,6.06" x 4.53" x 3.39","0.71","2022-12-25","1,198"
16,B0C6LH3WKR,"Velas sin llama que funcionan con pilas con temporizador, llama móvil 3D parpadeante, duran más de 600 horas, velas LED eléctricas de cera real marfil de 3 x 3 pulgadas para decoraciones de fiesta de boda","https://m.media-amazon.com/images/I/61gh0gClYvL._AC_UL320_.jpg","TECHLONG","$9.99","2,479","3,078","89","$30,750","2,539",4.60,FBA,"$4.63","Tools & Home Improvement",1,4.61" x 3.82" x 3.82","0.44","2023-07-01","1,011"
24,B09GFTRBR1,"Velas parpadeantes sin llama con llama móvil 3D, duran más de 1000 horas, velas con temporizador, vela LED eléctrica de pilar de cera real marfil para boda, fiesta de Navidad, 3 x 5 pulgadas","https://m.media-amazon.com/images/I/61xGL+9LTxL._AC_UL320_.jpg","TECHLONG","$13.99","3,583","2,180","65","$30,494","3,466",4.60,FBA,"$6.30","Tools & Home Improvement",1,6.34" x 3.86" x 3.7","0.67","2021-09-16","1,664"
31,B0CKHWKKNP,"Velas de cera real de cristal de hielo sin llama con control remoto y temporizador, velas operadas por baterías con llama parpadeante cálida, vela LED realista para decoración de boda y hogar","https://m.media-amazon.com/images/I/91Fj5G2-sAL._AC_UL320_.jpg","VIODAIM","$25.99","6,097","1,156","41","$30,038","1,024",4.60,FBA,"$9.83","Tools & Home Improvement",6,9.37" x 7.28" x 4.02","1.63","2023-10-07","912"
55,B0CHDGZ5HP,"Velas sin llama con cadena de estrellas incorporada, velas LED de pilas con temporizador y control remoto, para decoración del hogar y ambiente, juego de 7 (gris)","https://m.media-amazon.com/images/I/71jjKJp-lLL._AC_UL320_.jpg","Eebuss","$32.99","10,035","871","27","$28,734","1,641",4.60,FBA,"$11.32","Tools & Home Improvement",1,13.78" x 9.69" x 2.64","1.96","2023-09-06","944"
57,B0FWCDNVVG,"Velas sin llama para interiores y exteriores, doble LED 3D patentado, juego de 6 pilares de resina inclinados con 2 controles remotos y temporizador, velas impermeables que no se derriten para patio, jardín (marfil)","https://m.media-amazon.com/images/I/61hRPoWuOlL._AC_UL320_.jpg","Haown","$19.99","11,655","1,398","24","$27,943","114",4.30,FBA,"$8.93","Tools & Home Improvement",1,9.41" x 9.13" x 3.11","1.10","2026-02-03","63"
63,B09L7LLGS1,"cridoz 2000 piezas de pétalos de rosa artificiales con 24 velas LED de té, juego de decoraciones románticas para noches especiales, día de San Valentín, aniversario de boda o decoración de mesa","https://m.media-amazon.com/images/I/71eusxrlXhL._AC_UL320_.jpg","cridoz","$14.99","4,787","1,862","51","$27,909","3,849",4.60,FBA,"$6.85","Tools & Home Improvement",17,9.25" x 6.02" x 2.4","0.75","2021-11-08","1,611"
77,B0D5CYMZVD,"Homemory - Velas con control remoto de más de 400 horas, velas votivas LED con temporizador de 2/4/6/8H, velas de té operadas por batería en blanco cálido para exterior, mesa, Halloween, Navidad","https://m.media-amazon.com/images/I/61c6NJAbqaL._AC_UL320_.jpg","Homemory","$14.24","3,003","1,830","75","$26,059","3,670",4.60,FBA,"$6.45","Tools & Home Improvement",3,6.54" x 4.72" x 2.05","0.62","2024-05-28","679"
50,B0CH8HBGSM,"Velas cónicas sin llama recargables con estación de carga, 6 unidades de velas cónicas LED de cera real parpadeantes con control remoto y temporizador, velas con batería de llama 3D para decorar el","https://m.media-amazon.com/images/I/71hR2o3j9SL._AC_UL320_.jpg","Patiphan","$46.31","15,304","552","18","$25,586","938",4.30,FBA,"$12.77","Tools & Home Improvement",1,10.91" x 5.31" x 4.61","1.34","2023-10-21","899"
6,B0CDL3V8L8,"Amagic Paquete de 12/24/50/100/150 velas de té LED sin llama, velas de té falsas eléctricas que funcionan con batería, para votiva, Halloween, Navidad, decoración del hogar, boda, decoración de mesa","https://m.media-amazon.com/images/I/61jkomt0V+L._AC_UL320_.jpg","AMAGIC","$3.69","776","6,770","212","$24,982","2,953",4.60,FBA,"$3.79","Tools & Home Improvement",3,6.5" x 4.61" x 1.54","0.31","2023-08-04","977"
10,B0D2RNVW2R,"Juego de 3 velas LED sin llama con control remoto, funcionamiento a pilas, pilares acrílicos grises de 4, 5 y 6 pulgadas de alto x 3 pulgadas de diámetro, efecto parpadeante con temporizador","https://m.media-amazon.com/images/I/61c-8JC3xkL._AC_UL320_.jpg","Wemarry","$9.99","13,913","2,350","53","$23,474","1,449",4.50,FBA,"$5.74","Home & Kitchen",1,8.15" x 6.18" x 3.46","0.88","2024-05-23","684"
48,B0CJBY1Z3S,"Velas sin llama parpadeantes con control remoto y temporizador, velas LED realistas, velas operadas por batería para decoración de Navidad, boda, cumpleaños en el hogar, cera real, conjunto","https://m.media-amazon.com/images/I/61WUHaFn+dL._AC_UL320_.jpg","VIEWELLD","$23.99","6,371","965","40","$23,159","397",4.60,FBA,"$9.53","Tools & Home Improvement",1,9.37" x 7.24" x 3.82","1.46","2023-07-11","1,001"
41,B0DS6FW1JL,"Velas sin llama impermeables para exteriores de 7,6 cm x 10,2 cm con control remoto y temporizadores, velas LED, velas operadas por baterías, velas eléctricas falsas de pila para decoración de","https://m.media-amazon.com/images/I/71yRp43YqML._AC_UL320_.jpg","Gmnee","$9.99","2,690","2,234","83","$22,313","693",4.50,FBA,"$5.39","Tools & Home Improvement",3,6.38" x 5.51" x 3.23","0.68","2025-04-21","351"
33,B0B5L7QTG1,"Treela 24 piezas de velas cónicas sin llama, velas falsas a granel, operadas con pilas, velas LED de 11 pulgadas, candelabros parpadeantes cónicos para decoración de boda, Halloween, Navidad (marfil","https://m.media-amazon.com/images/I/71LKXkBrQ0L._AC_UL320_.jpg","Treela","$32.99","13,107","615","21","$20,274","514",4.50,FBA,"$10.87","Tools & Home Improvement",1,15.35" x 7.48" x 2.6","1.41","2022-07-01","1,376"
9,B0CGX7DKHL,"Paquete de 2 velas de plástico sin llama para exteriores con control remoto y temporizador, velas LED parpadeantes que funcionan con pilas (3 x 5.5 pulgadas de alto) para campamento, bodas, decoración del hogar","https://m.media-amazon.com/images/I/51RzVd9smuL._AC_UL320_.jpg","Biyanuo","$6.99","3,270","2,505","70","$17,511","1,806",4.40,FBA,"$4.94","Tools & Home Improvement",1,6.06" x 6.06" x 3.11","0.51","2023-08-30","951"
76,B0CSG26CXD,"SoulBay Velas sin llama con control remoto, temporizador y base de carga, 12 piezas de velas LED de té recargables por USB con batería, velas votivas pequeñas para farol, piscina, repisa, bodas","https://m.media-amazon.com/images/I/71sTuplPYTL._AC_UL320_.jpg","SoulBay","$39.99","25,138","398","11","$15,929","939",4.40,FBA,"$11.15","Tools & Home Improvement",1,12.83" x 4.17" x 2.99","1.23","2024-02-01","796"
81,B0BVFXF3LK,"Homemory juego de 3 velas sin llama de vidrio gris, velas LED de pilas con control remoto y temporizador, velas radiantes, cera real, D3 xH4 5","https://m.media-amazon.com/images/I/71OUF1BgQ2L._AC_UL320_.jpg","Homemory","$19.98","9,084","775","29","$15,492","2,378",4.50,FBA,"$8.82","Tools & Home Improvement",2,9.37" x 7.28" x 3.82","1.59","2023-02-10","1,152"
68,B082HCLN9D,"H-BLOSSOM Velas de cera real sin llamas parpadeantes de marfil con luces de cadena LED incorporadas, velas con baterías con temporizador de ciclo de 5H, juego de 3 (3","https://m.media-amazon.com/images/I/51q+iHa+LmL._AC_UL320_.jpg","H-BLOSSOM","$25.99","16,063","579","17","$15,053","2,266",4.60,FBA,"$9.83","Tools & Home Improvement",1,8.82" x 7.2" x 4.21","1.6","2019-12-09","2,311"
60,B0CB7JN3TY,"24 paquetes de velas cónicas sin llama, funciona con pilas, velas LED eléctricas parpadeantes de Navidad, luz amarilla cálida, decoración del hogar H: 6 pulgadas sin control remoto","https://m.media-amazon.com/images/I/71jSJuaUYqL._AC_UL320_.jpg","MUMCHASI","$32.99","17,276","432","16","$14,264","70",4.70,FBA,"$10.37","Tools & Home Improvement",1,6.34" x 5.39" x 3.74","1.34","2023-07-06","1,006"
51,B079Q9G92Y,"Hanzim Velas parpadeantes sin llama de 2.2 pulgadas de diámetro x 4 pulgadas de diámetro x 4 pulgadas de alto, 5, 6, 7, 8, 9 pulgadas, juego de 9 velas LED de cera real marfil con control remoto de 10","https://m.media-amazon.com/images/I/71IR0qt+nNL._AC_UL320_.jpg","HANZIM","$19.99","11,636","699","24","$13,972","12,020",4.50,FBA,"$10.33","Tools & Home Improvement",1,12.4" x 8.7" x 5.67","3.73","2018-02-09","2,979"
69,B0FCC3QTTQ,"Paquete de 24 luces de té realistas sin llama, tecnología patentada de doble LED (constante + parpadeo), votivas amarillas cálidas a pilas para bodas, San Valentín, decoración del hogar (base","https://m.media-amazon.com/images/I/61rj649EwUL._AC_UL320_.jpg","Haown","$8.06","5,845","1,638","43","$13,204","162",4.60,FBA,"$4.70","Tools & Home Improvement",1,6.18" x 6.1" x 2.6","0.64","2026-01-02","95"
32,B0BYNC55CN,"Homemory Velas sin llama de acrílico blanco puro, velas LED, velas a pilas con control remoto y temporizador, vela eléctrica falsa, boda, decoración del hogar, juego de 9","https://m.media-amazon.com/images/I/61Kr2r6wwSL._AC_UL320_.jpg","Homemory","$26.99","11,772","471","23","$12,721","1,462",4.50,FBA,"$10.42","Tools & Home Improvement",6,14.8" x 9.57" x 2.52","2.38","2023-03-20","1,114"
91,B0DSGX7D5C,"Raycare Velas pilar sin llama impermeables para exteriores de 6","https://m.media-amazon.com/images/I/61KgR35zXrL._AC_UL320_.jpg","Raycare","$9.45","8,126","1,254","32","$11,854","416",4.50,FBA,"$5.31","Tools & Home Improvement",1,6.42" x 6.26" x 3.23","0.6","2025-01-08","454"
38,B0BYCNY2LX,"Lezonic Velas recargables sin llama parpadeantes, funciona con pilas, con control remoto y temporizador, paquete de 3 (3 pulgadas de diámetro x 4, 5 y 6 pulgadas de alto) Velas LED de cera de pilar","https://m.media-amazon.com/images/I/61mCi6Cu4RL._AC_UL320_.jpg","Lezonic","$25.99","17,903","442","16","$11,484","682",4.60,FBA,"$9.98","Tools & Home Improvement",1,11.02" x 7.17" x 4.13","1.79","2023-03-14","1,120"
