Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
2,B01MTB55WH,"Anker Soundcore 2 - Altavoz Bluetooth portátil con sonido estéreo, Bluetooth 5, BassUp, impermeable IPX7, 24 horas de reproducción, emparejamiento estéreo inalámbrico, altavoz para el hogar, exterior","https://m.media-amazon.com/images/I/71jjggEx2XL._AC_UY218_.jpg","Anker","$29.99","78","10,760","420","$322,705","148,928",4.50,FBA,"$9.21","Electronics",3,8.27" x 2.83" x 2.44","0.99","2017-01-15","3,370"
6,B0DHX88N8Z,"Altavoces Bluetooth inalámbricos: 80 W (pico) Altavoz con graves, 20 horas de reproducción, IPX6 impermeable, altavoces grandes para el trabajo, al aire libre, taller, garaje, altavoz portátil con TWS (negro)","https://m.media-amazon.com/images/I/81s8Li6reBL._AC_UY218_.jpg","ANCOON","$89.99","525","3,410","115","$306,867","2,507",4.50,FBA,"$21.56","Electronics",1,11.3" x 9.69" x 6.3","5.25","2024-06-08","669"
22,B08KW1KR5H,"JBL Go 3 - Mini altavoz Bluetooth portátil, audio grande y graves fuertes, IP67 impermeable y a prueba de polvo, 5 horas de tiempo de reproducción, altavoz para el hogar, al aire libre y viajes (negro)","https://m.media-amazon.com/images/I/715ZUYP5N5L._AC_UY218_.jpg","JBL","$34.95","89","8,522","387","$297,842","51,859",4.80,---,"$9.55","Electronics",6,5.12" x 3.58" x 1.93","0.66","2020-10-15","2,000"
1,B0BRKPVZB4,"Altavoz Bluetooth con sonido HD, inalámbrico portátil, IPX5 impermeable, hasta 20 horas de reproducción, emparejamiento TWS, BT5.3, para el hogar, fiesta, al aire libre/playa, dispositivos electrónicos, regalo de cumpleaños (negro)","https://m.media-amazon.com/images/I/81l7mB5LhsL._AC_UY218_.jpg","BolaButty","$21.98","53","12,936","533","$284,329","34,996",4.50,FBA,"$8.45","Electronics",4,8.62" x 3.11" x 2.99","1.19","2023-01-03","1,191"
13,B0CX1FRR27,"Altavoz Bluetooth portátil Esenciales para vacaciones en la playa: potente sonido cristalino/luz dinámica/IPX5 impermeable/reproducción durante todo el día/BT 5.3/TWS Paring, pequeño altavoz inalámbrico para exteriores | Viajes | Camping","https://m.media-amazon.com/images/I/81p9DPknjLL._AC_UY218_.jpg","CHIFENCHY","$39.99","362","4,744","160","$189,694","6,341",4.60,FBA,"$10.31","Electronics",3,4.57" x 3.19" x 3.11","0.75","2024-03-04","765"
16,B0D4STT6C2,"Beats Pill - Altavoz Bluetooth portátil - Batería de hasta 24 horas de duración, resistente al agua, compatible con Bluetooth, Apple y Android, sonido muy fuerte para el hogar, al aire libre y viajes","https://m.media-amazon.com/images/I/71+CrORhiOL._AC_UY218_.jpg","Beats","$99.95","862","1,799","75","$179,779","3,146",4.70,AMZ,"$21.28","Electronics",10,10.08" x 4.33" x 3.9","2.16","2024-06-25","651"
25,B08FDPW8KR,"Ortizan - Parlante Bluetooth 5.3, inalámbrico, impermeable IPX7, sonido estéreo de 24 W, graves profundos, luces RGB, emparejamiento doble, 30 horas de reproducción, para el hogar, fiestas","https://m.media-amazon.com/images/I/81-YRA6tQqL._AC_UY218_.jpg","Ortizan","$37.73","554","3,993","110","$150,663","46,163",4.60,FBA,"$10.81","Electronics",1,7.24" x 3.43" x 3.43","1.17","2020-08-25","2,052"
18,B0DB1753RZ,"Altavoz Bluetooth para Ducha Soundcore Select 4 Go de Anker, IP67 Resistente al Agua/Polvo, Altavoz Ultra-Portátil, Inalámbrico, 20H de Reproducción, Flotante, Sonido Potente, Electrónicos para","https://m.media-amazon.com/images/I/51StnCAiFlL._AC_UY218_.jpg","SoundCore","$24.99","256","5,843","202","$146,005","9,770",4.60,FBA,"$8.06","Electronics",1,7.09" x 3.5" x 2.13","0.71","2024-09-13","571"
4,B0D7BWV74T,"Altavoz Bluetooth inalámbrico, IP67 impermeable y a prueba de polvo altavoz portátil con luces, sonido estéreo fuerte de 15 W, batería de 2500 mAh tiempo de reproducción durante todo el día","https://m.media-amazon.com/images/I/81kWrb3DioL._AC_UY218_.jpg","Deeyaple","$19.99","432","4,114","137","$82,236","5,115",4.70,FBA,"$7.71","Electronics",2,4.25" x 4.02" x 3.43","0.77","2024-06-18","659"
30,B0C29CL98P,"Sony SRS-XB100 Altavoz de viaje portátil inalámbrico Bluetooth ligero supercompacto, resistente IP67 impermeable y a prueba de polvo, altavoz de ducha, batería de 16 horas, correa versátil y llamadas","https://m.media-amazon.com/images/I/716FMuWpp4L._AC_UY218_.jpg","Sony","$53","1,710","1,479","41","$78,372","5,516",4.50,---,"$12.52","Electronics",8,4.96" x 3.43" x 3.39","0.75","2023-05-08","1,065"
14,B010OYASRG,"Bocina de siguiente generación inalámbrica ultraportátil Bluetooth Angle 3 OontZ de Cambridge Soundworks: volumen más alto de 10 W+, más bajos, resistente al agua, perfecta para golf, playa, regadera y hogar (negra)","https://m.media-amazon.com/images/I/71R1yZz-3+L._AC_UY218_.jpg","Cambridge Soundworks","$24.99","807","2,019","79","$50,455","164,495",4.50,FBA,"$8.06","Electronics",3,6.06" x 3.5" x 3.11","0.71","2015-07-01","3,934"
24,B07WNZS2FR,"Altavoces Bluetooth, W-KING Altavoz Bluetooth portátil fuerte de 50 W de graves profundos, IPX6 impermeable para exteriores con sonido estéreo HD/inalámbrico de dos emparejamientos/2-ecualizadores/banco de energía/tiempo de reproducción de 30 horas, tarjeta TF, AUX/NFC","https://m.media-amazon.com/images/I/71tllTwdKxL._AC_UY218_.jpg","W-King","$69.99","3,084","623","25","$43,588","13,270",4.50,FBA,"$18.96","Electronics",2,15.12" x 6.93" x 6.5","6.42","2019-08-21","2,422"
26,B09MFBNTG3,"Altavoz Bluetooth impermeable IPX7, 40 W (60 pico), altavoces inalámbricos portátiles con subwoofer, tiempo de reproducción de 32 horas, sonido estéreo fuerte, graves profundos, Bluetooth 5.0 con asa","https://m.media-amazon.com/images/I/81Xi7TgdkTL._AC_UY218_.jpg","Houl Zallee","$59.98","2,104","610","34","$36,567","7,874",4.40,FBA,"$17.06","Electronics",2,17.8" x 8.39" x 4.88","4.72","2021-11-23","1,597"
17,B09Q89KKHZ,"LENRUE Altavoces Bluetooth, altavoces portátiles impermeables con TWS, 24 horas de reproducción, sonido estéreo, inalámbrico para hogar ducha piscina playa exterior (negro)","https://m.media-amazon.com/images/I/71nDKoNU1wL._AC_UY218_.jpg","LENRUE","$12.66","2,628","559","28","$7,081","2,353",4.50,FBA,"$6.21","Electronics",2,7.91" x 2.68" x 2.24","0.68","2022-01-12","1,547"
5,B0DCJW75SX,"Ortizan Altavoces inalámbricos Bluetooth de 80 W con graves, tiempo de reproducción 24 horas, IPX7 impermeable, Bluetooth 5.3, emparejamiento TWS, altavoz grande para exteriores con luces, portátil","https://m.media-amazon.com/images/I/71uMbHFpKfL._AC_UY218_.jpg","Ortizan","$41.88","---","---","---","$---","388",4.70,FBA,"$14.56","",1,14.84" x 8.78" x 6.93","6.66","2024-08-08","608"
10,B0GCGSZNKB,"Altavoz Bluetooth portátil, altavoz Bluetooth 5.4, altavoz dual de 30 W con pantalla LED, graves profundos, tiempo de reproducción de 30 horas, luces RGB coloridas, IPX7 impermeable, emparejamiento","https://m.media-amazon.com/images/I/71pCA6IrJwL._AC_UY218_.jpg","coioc","$29.99","---","---","---","$---","154",4.80,FBA,"$10.03","",2,7.87" x 3.62" x 3.58","1.28","2026-02-24","43"
11,B0FKVBT7NS,"JBL Grip - Altavoz Bluetooth compacto con sonido JBL Pro audaz y luz ambiental, hasta 14 horas de reproducción, resistente al agua, polvo y caídas (IP68), y conexión de múltiples altavoces con","https://m.media-amazon.com/images/I/81nrBQKwgXL._AC_UY218_.jpg","JBL","$69.95","---","---","---","$---","369",4.60,AMZ,"$15.90","",14,6.85" x 3.66" x 3.15","1.1","2025-09-02","218"
12,B0GQB18JPT,"Altavoz Bluetooth portátil, altavoz inalámbrico Bluetooth 2026 5.4 con luces RGB, tiempo de reproducción de 20 horas con graves profundos, IP7 impermeable, emparejamiento TWS, altavoz portátil","https://m.media-amazon.com/images/I/71vxI0DervL._AC_UY218_.jpg","dotn","$19.99","---","---","---","$---","16",4.50,FBA,"$8.68","",1,8.27" x 3.5" x 3.39","1.65","2026-02-26","41"
21,B0DQX1ZKS3,"LENRUE Altavoz Bluetooth Pequeño Portátil con Luces, Sonido Envolvente Estéreo TWS, Alimentado por Tipo C, Bluetooth 5.3, Entrada de Tarjeta AUX TF, Inalámbrico para Exterior Hogar, Los Regalos Más","https://m.media-amazon.com/images/I/71oR-kRg2XL._AC_UY218_.jpg","LENRUE","$9.99","---","---","---","$---","614",4.40,FBA,"$4.99","",2,5.43" x 4.17" x 3.94","0.62","2024-12-19","475"
27,B016XTADG2,"Altavoz Bluetooth Anker Soundcore actualizado con IPX5 impermeable, sonido estéreo, tiempo de reproducción de 24 horas, altavoz inalámbrico portátil","https://m.media-amazon.com/images/I/61y+b4M0RZL._AC_UY218_.jpg","Anker","$24.99","---","---","---","$---","93,570",4.60,FBA,"$8.46","",1,6.61" x 2.4" x 1.89","0.82","2015-10-21","3,822"
28,B0FVSRZZP8,"Wilody Altavoces Bluetooth inalámbricos, altavoz exterior de 100 W con graves, IPX7 impermeable flotante, 20 horas de reproducción, carga inalámbrica, TWS, luz RGB, altavoz portátil para trabajo, garaje, al aire libre (negro)","https://m.media-amazon.com/images/I/71JsGt5FzUL._AC_UY218_.jpg","Wilody","$99.99","---","---","---","$---","136",4.40,FBA,"$23.86","",4,13.35" x 11.22" x 7.09","6.99","2025-10-11","179"
32,B09B8V1LZ3,"Amazon Echo Dot: parlante Alexa con sonido vibrante, ideal para dormitorios, comedores y oficinas (carbón)","https://m.media-amazon.com/images/I/71hNp8d9WvL._AC_UY218_.jpg","Amazon","$49.99","4","---","---","$---","190,043",4.70,AMZ,"$12.54","Amazon Devices",3,6.06" x 4.21" x 3.9","1.15","---","---"
