Pos.,ASIN,Product Title,Thumbnail,Brand,Price,BSR,Mo. Sales,D. Sales,Mo. Revenue,Reviews,Rating,Seller,Fees,Category,Offers,Dimensions,Weight (lbs),Listed Since,Days Live
65,B0D9MWTQ9K,"CAP Barbell All Purpose Folding Anti Tear Exercise Training Aerobic Fitness Gym & Gymnastics Balance Mat | Multiple colors","https://m.media-amazon.com/images/I/71v1o-kvwjL._AC_UL320_.jpg","CAP Barbell","$36.99","331","10,130","337","$374,698","1,946",4.70,AMZ,"$23.36","Sports & Outdoors",2,24.49" x 24.02" x 6.50","5.12","2024-07-20","627"
17,B01MY5MZSQ,"Gaiam - Tapete de yoga con estampado, antideslizante para ejercicio y fitness para todo tipo de yoga, pilates y ejercicios en el suelo","https://m.media-amazon.com/images/I/81T1NUS+UwL._AC_UL320_.jpg","Gaiam","$24.99","1,103","10,254","161","$256,256","12,316",4.50,AMZ,"$13.95","Sports & Outdoors",5,25" x 4.49" x 4.49","2.75","2024-04-09","729"
58,B01MY5MZSQ,"Gaiam - Tapete de yoga con estampado, antideslizante para ejercicio y fitness para todo tipo de yoga, pilates y ejercicios en el suelo","https://m.media-amazon.com/images/I/81T1NUS+UwL._AC_UL320_.jpg","Gaiam","$24.99","1,103","10,254","161","$256,256","12,316",4.50,AMZ,"$13.95","Sports & Outdoors",5,25" x 4.49" x 4.49","2.75","2024-04-09","729"
5,B0DG3X1D7B,"CAP Barbell Colchoneta de yoga y ejercicio de alta densidad de 1/2 pulgada con correa | Múltiples opciones","https://m.media-amazon.com/images/I/71UycUcJuKL._AC_UL320_.jpg","CAP Barbell","$18.99","348","12,783","329","$242,746","2,862",4.60,AMZ,"$16.55","Sports & Outdoors",8,25.51" x 7.99" x 7.99","2.6","2024-10-10","545"
46,B0DG3X1D7B,"CAP Barbell Colchoneta de yoga y ejercicio de alta densidad de 1/2 pulgada con correa | Múltiples opciones","https://m.media-amazon.com/images/I/71UycUcJuKL._AC_UL320_.jpg","CAP Barbell","$18.99","348","12,783","329","$242,746","2,862",4.60,AMZ,"$16.55","Sports & Outdoors",8,25.51" x 7.99" x 7.99","2.60","2024-10-10","545"
14,B0C7SFV8RH,"CAP Barbell Colchoneta de yoga y ejercicio de alta densidad de 1/2 pulgada con correa | Múltiples opciones","https://m.media-amazon.com/images/I/71ZMx5xPTWL._AC_UL320_.jpg","CAP Barbell","$18.99","348","12,245","329","$232,541","2,864",4.60,AMZ,"$14.20","Sports & Outdoors",4,25" x 7.8" x 7.64","3.1","2024-04-08","730"
55,B0C7SFV8RH,"CAP Barbell Colchoneta de yoga y ejercicio de alta densidad de 1/2 pulgada con correa | Múltiples opciones","https://m.media-amazon.com/images/I/71ZMx5xPTWL._AC_UL320_.jpg","CAP Barbell","$18.99","348","12,245","329","$232,541","2,864",4.60,AMZ,"$14.20","Sports & Outdoors",4,25.00" x 7.80" x 7.64","3.10","2024-04-08","730"
13,B0B74MRJS3,"KEEP Tapete de yoga, 32 pulgadas, extra ancho, para hombres y mujeres, 0.276 in de grosor, doble cara, antideslizante, ecológico, tapete de yoga para pilates, entrenamiento y fitness","https://m.media-amazon.com/images/I/61KH78eW9lL._AC_UL320_.jpg","Keep","$29.98","1,172","4,631","155","$138,833","433",4.60,FBA,"$15.09","Sports & Outdoors",3,33.31" x 5.98" x 5.98","2.9","2024-04-10","728"
54,B0B74MRJS3,"KEEP Tapete de yoga, 32 pulgadas, extra ancho, para hombres y mujeres, 0.276 in de grosor, doble cara, antideslizante, ecológico, tapete de yoga para pilates, entrenamiento y fitness","https://m.media-amazon.com/images/I/61KH78eW9lL._AC_UL320_.jpg","Keep","$29.98","1,172","4,631","155","$138,833","433",4.60,FBA,"$15.09","Sports & Outdoors",3,33.31" x 5.98" x 5.98","2.90","2024-04-10","728"
7,B00FO9ZRYG,"Fitvids Tapete de yoga de 1/2 pulgada, extra grueso, de alta densidad, antidesgarros, con correa de transporte, adecuado para varios ejercicios de yoga","https://m.media-amazon.com/images/I/71vPl-L9FsL._AC_UL320_.jpg","Fitvids","$17.99","311","7,396","347","$133,060","94,028",4.50,AMZ,"$14.97","Sports & Outdoors",3,24.41" x 6.93" x 6.89","2.33","2024-04-09","729"
48,B00FO9ZRYG,"Fitvids Tapete de yoga de 1/2 pulgada, extra grueso, de alta densidad, antidesgarros, con correa de transporte, adecuado para varios ejercicios de yoga","https://m.media-amazon.com/images/I/71vPl-L9FsL._AC_UL320_.jpg","Fitvids","$17.99","311","7,396","347","$133,060","94,028",4.50,AMZ,"$14.97","Sports & Outdoors",3,24.41" x 6.93" x 6.89","2.33","2024-04-09","729"
29,B09WF85T8M,"Gaiam tapete de yoga prémium, estampado, extra grueso y antideslizante, de 15/64 pulgadas, para todo tipo de yoga, de pilates y de ejercicios en el suelo (68 pulgadas de largo x 24 pulgadas de ancho x","https://m.media-amazon.com/images/I/81oQh5H8mWL._AC_UL320_.jpg","Gaiam","$39.98","2,189","3,305","103","$132,153","17,744",4.60,AMZ,"$16.58","Sports & Outdoors",2,24.61" x 5.31" x 5.2","3.75","2024-04-08","730"
70,B09WF85T8M,"Gaiam tapete de yoga prémium, estampado, extra grueso y antideslizante, de 15/64 pulgadas, para todo tipo de yoga, de pilates y de ejercicios en el suelo (68 pulgadas de largo x 24 pulgadas de ancho x","https://m.media-amazon.com/images/I/81oQh5H8mWL._AC_UL320_.jpg","Gaiam","$39.98","2,189","3,305","103","$132,153","17,744",4.60,AMZ,"$16.58","Sports & Outdoors",2,24.61" x 5.31" x 5.20","3.75","2024-04-08","730"
23,B0D4MDKW3V,"Gaiam - Alfombrilla de yoga, 6 mm, extra gruesa, antideslizante, de primera calidad, para todo tipo de yoga, pilates y ejercicios en el suelo (68 pulgadas de largo x 24 pulgadas de ancho x 6 mm de","https://m.media-amazon.com/images/I/91He7OKxHkL._AC_UL320_.jpg","Gaiam","$28.42","759","4,649","206","$132,119","22,036",4.60,AMZ,"$14.84","Sports & Outdoors",1,24.21" x 5.59" x 4.41","3.2","2024-05-24","684"
64,B0D4MDKW3V,"Gaiam - Alfombrilla de yoga, 6 mm, extra gruesa, antideslizante, de primera calidad, para todo tipo de yoga, pilates y ejercicios en el suelo (68 pulgadas de largo x 24 pulgadas de ancho x 6 mm de","https://m.media-amazon.com/images/I/91He7OKxHkL._AC_UL320_.jpg","Gaiam","$28.42","759","4,649","206","$132,119","22,036",4.60,AMZ,"$14.84","Sports & Outdoors",1,24.21" x 5.59" x 4.41","3.20","2024-05-24","684"
34,B0DQHYKJND,"Paquete de 2 Toallas de Yoga Caliente con Puntos de Agarre, Toallas de Esterilla de Yoga Stickyfiber Antideslizantes para Yoga Caliente, Cubierta de Microfibra Absorbente de Sudor","https://m.media-amazon.com/images/I/81lxbWXoiaL._AC_UL320_.jpg","CYCLXY","$25.17","771","4,789","204","$120,527","468",4.60,FBA,"$9.90","Sports & Outdoors",1,14.41" x 9.45" x 2.64","2.36","2024-12-15","479"
75,B0DQHYKJND,"Paquete de 2 Toallas de Yoga Caliente con Puntos de Agarre, Toallas de Esterilla de Yoga Stickyfiber Antideslizantes para Yoga Caliente, Cubierta de Microfibra Absorbente de Sudor","https://m.media-amazon.com/images/I/81lxbWXoiaL._AC_UL320_.jpg","CYCLXY","$25.17","771","4,789","204","$120,527","468",4.60,FBA,"$9.90","Sports & Outdoors",1,14.41" x 9.45" x 2.64","2.36","2024-12-15","479"
12,B0C359D7JX,"Gaiam - Esterilla de yoga de calidad superior de 5mm, lisa, gruesa y antideslizante para todo tipo de ejercicios de yoga, pilates y gimnasia (173 cm x 61 cm x 5 mm)","https://m.media-amazon.com/images/I/81YjZmUPryL._AC_UL320_.jpg","Gaiam","$23.80","789","5,008","201","$119,199","4,189",4.40,AMZ,"$13.39","Sports & Outdoors",2,24.25" x 4.02" x 4.02","2.3","2024-04-09","729"
53,B0C359D7JX,"Gaiam - Esterilla de yoga de calidad superior de 5mm, lisa, gruesa y antideslizante para todo tipo de ejercicios de yoga, pilates y gimnasia (173 cm x 61 cm x 5 mm)","https://m.media-amazon.com/images/I/81YjZmUPryL._AC_UL320_.jpg","Gaiam","$23.80","789","5,008","201","$119,199","4,189",4.40,AMZ,"$13.39","Sports & Outdoors",2,24.25" x 4.02" x 4.02","2.3","2024-04-09","729"
16,B0BYFLL1LV,"Gaiam Dry-Grip - Esterilla de yoga de 5 mm de grosor antideslizante para ejercicios y fitness para yoga estándar o hot yoga, pilates y entrenamientos en el suelo - Soporte acolchado, revestimiento","https://m.media-amazon.com/images/I/81Lo9SozfQL._AC_UL320_.jpg","Gaiam","$34.14","1,560","3,371","128","$115,093","2,454",4.20,AMZ,"$15.70","Sports & Outdoors",10,24.02" x 4.76" x 4.72","4.85","2024-04-08","730"
57,B0BYFLL1LV,"Gaiam Dry-Grip - Esterilla de yoga de 5 mm de grosor antideslizante para ejercicios y fitness para yoga estándar o hot yoga, pilates y entrenamientos en el suelo - Soporte acolchado, revestimiento","https://m.media-amazon.com/images/I/81Lo9SozfQL._AC_UL320_.jpg","Gaiam","$34.14","1,560","3,371","128","$115,093","2,454",4.20,AMZ,"$15.70","Sports & Outdoors",10,24.02" x 4.76" x 4.72","4.85","2024-04-08","730"
41,B0DQWPY78M,"Yoga Mat Non Slip Anti-tear,extra thick-2/5 inch（10MM）High Resiliency Professional POE Yoga Mats for Women Men Kids,72","https://m.media-amazon.com/images/I/61tk0gHpeiL._AC_UL320_.jpg","PAIDU","$45.23","2,136","2,462","105","$111,376","268",4.40,FBA,"$18.67","Sports & Outdoors",8,24.02" x 6.5" x 6.5","2.5","2024-12-24","470"
82,B0DQWPY78M,"Yoga Mat Non Slip Anti-tear,extra thick-2/5 inch（10MM）High Resiliency Professional POE Yoga Mats for Women Men Kids,72","https://m.media-amazon.com/images/I/61tk0gHpeiL._AC_UL320_.jpg","PAIDU","$45.23","2,136","2,462","105","$111,376","268",4.40,FBA,"$18.67","Sports & Outdoors",8,24.02" x 6.50" x 6.50","2.50","2024-12-24","470"
35,B07RKV9Z9D,"CAMBIVO Esterilla de Yoga Grande (6' x 4'), Alfombrilla de Entrenamiento Extra Ancha para Hombres y Mujeres, Esterilla de Yoga Gruesa de 1/3 y 1/4 Pulgadas, Alfombrillas de Ejercicio para","https://m.media-amazon.com/images/I/7134d-6GguL._AC_UL320_.jpg","CAMBIVO","$59.95","5,828","1,658","46","$99,402","4,680",4.40,FBA,"$23.44","Sports & Outdoors",1,49.02" x 5.98" x 4.49","3.25","2024-04-09","729"
76,B07RKV9Z9D,"CAMBIVO Esterilla de Yoga Grande (6' x 4'), Alfombrilla de Entrenamiento Extra Ancha para Hombres y Mujeres, Esterilla de Yoga Gruesa de 1/3 y 1/4 Pulgadas, Alfombrillas de Ejercicio para","https://m.media-amazon.com/images/I/7134d-6GguL._AC_UL320_.jpg","CAMBIVO","$59.95","5,828","1,658","46","$99,402","4,680",4.40,FBA,"$23.44","Sports & Outdoors",1,49.02" x 5.98" x 4.49","3.25","2024-04-09","729"
8,B01IZDFWY2,"Signature Fitness Esterilla de yoga multiusos de 1/4 de pulgada de alta densidad antidesgarro con correa de transporte con bloques de yoga opcionales, varios colores","https://m.media-amazon.com/images/I/71izQG-qyLL._AC_UL320_.jpg","Fitvids","$16.99","659","5,169","226","$87,821","47,227",4.40,AMZ,"$11.24","Sports & Outdoors",3,24.09" x 4.53" x 4.37","3.35","2024-04-09","729"
49,B01IZDFWY2,"Signature Fitness Esterilla de yoga multiusos de 1/4 de pulgada de alta densidad antidesgarro con correa de transporte con bloques de yoga opcionales, varios colores","https://m.media-amazon.com/images/I/71izQG-qyLL._AC_UL320_.jpg","Fitvids","$16.99","659","5,169","226","$87,821","47,227",4.40,AMZ,"$11.24","Sports & Outdoors",3,24.09" x 4.53" x 4.37","3.35","2024-04-09","729"
28,B0F6XRSRJP,"Esterilla de yoga plegable para fitness, extra gruesa de 2/5 pulgadas (0.394 in) | TPE antideslizante certificado SGS | 75 x 26 pulgadas extra larga | portátil y fácil de almacenar | para yoga","https://m.media-amazon.com/images/I/61L33VTQ-FL._AC_UL320_.jpg","PAIDU","$51.49","5,313","1,545","50","$79,561","88",4.50,FBA,"$17.17","Sports & Outdoors",4,26.38" x 10.63" x 2.76","3.02","2025-07-06","276"
69,B0F6XRSRJP,"Esterilla de yoga plegable para fitness, extra gruesa de 2/5 pulgadas (0.394 in) | TPE antideslizante certificado SGS | 75 x 26 pulgadas extra larga | portátil y fácil de almacenar | para yoga","https://m.media-amazon.com/images/I/61L33VTQ-FL._AC_UL320_.jpg","PAIDU","$51.49","5,313","1,545","50","$79,561","88",4.50,FBA,"$17.17","Sports & Outdoors",4,26.38" x 10.63" x 2.76","3.02","2025-07-06","276"
33,B07R7RMQF5,"Fitvids - Tapete de yoga de 1 pulgada extra grueso de alta densidad con superficie antideslizante y correa de transporte para hombres y mujeres, resistente al desgarro, tapete de entrenamiento de","https://m.media-amazon.com/images/I/61QBdY4wtbL._AC_UL320_.jpg","BalanceFrom","$32.99","1,734","2,306","120","$76,073","18,649",4.70,FBM,"$18.96","Sports & Outdoors",3,24.8" x 10.16" x 9.88","4.06","2024-04-09","729"
74,B07R7RMQF5,"Fitvids - Tapete de yoga de 1 pulgada extra grueso de alta densidad con superficie antideslizante y correa de transporte para hombres y mujeres, resistente al desgarro, tapete de entrenamiento de","https://m.media-amazon.com/images/I/61QBdY4wtbL._AC_UL320_.jpg","BalanceFrom","$32.99","1,734","2,306","120","$76,073","18,649",4.70,FBM,"$18.96","Sports & Outdoors",3,24.8" x 10.16" x 9.88","4.06","2024-04-09","729"
15,B07H9KV1GG,"Gaiam Essentials 1/4","https://m.media-amazon.com/images/I/81KHLWfRt5L._AC_UL320_.jpg","Gaiam","$19.98","1,779","3,772","118","$75,359","14,887",4.60,AMZ,"$13.58","Sports & Outdoors",5,25" x 5.24" x 5.24","3.5","2024-04-09","729"
56,B07H9KV1GG,"Gaiam Essentials 1/4","https://m.media-amazon.com/images/I/81KHLWfRt5L._AC_UL320_.jpg","Gaiam","$19.98","1,779","3,772","118","$75,359","14,887",4.60,AMZ,"$13.58","Sports & Outdoors",5,25" x 5.24" x 5.24","3.5","2024-04-09","729"
18,B08GWH88XD,"Alfombrilla de yoga antideslizante, esterillas de fitness de pilates, ecológicas, antidesgarros, de 1/4 de pulgada de grosor, esterillas de yoga para mujeres, tapetes de ejercicio para entrenamiento","https://m.media-amazon.com/images/I/61FTABGJz3L._AC_UL320_.jpg","Umineux","$27.99","2,535","2,606","94","$72,933","4,961",4.50,FBA,"$16.47","Sports & Outdoors",1,26.22" x 8.11" x 5.63","1.84","2024-04-09","729"
59,B08GWH88XD,"Alfombrilla de yoga antideslizante, esterillas de fitness de pilates, ecológicas, antidesgarros, de 1/4 de pulgada de grosor, esterillas de yoga para mujeres, tapetes de ejercicio para entrenamiento","https://m.media-amazon.com/images/I/61FTABGJz3L._AC_UL320_.jpg","Umineux","$27.99","2,535","2,606","94","$72,933","4,961",4.50,FBA,"$16.47","Sports & Outdoors",1,26.22" x 8.11" x 5.63","1.84","2024-04-09","729"
36,B0876QTBKZ,"CAMBIVO Esterilla de yoga para mujeres y hombres, esterilla de ejercicio extra larga y ancha (72","https://m.media-amazon.com/images/I/71zC5MVG2xL._AC_UL320_.jpg","CAMBIVO","$49.99","6,298","1,220","43","$60,970","3,206",4.60,FBA,"$18.63","Sports & Outdoors",1,30" x 5.12" x 5.12","5.7","2024-04-09","729"
77,B0876QTBKZ,"CAMBIVO Esterilla de yoga para mujeres y hombres, esterilla de ejercicio extra larga y ancha (72","https://m.media-amazon.com/images/I/71zC5MVG2xL._AC_UL320_.jpg","CAMBIVO","$49.99","6,298","1,220","43","$60,970","3,206",4.60,FBA,"$18.63","Sports & Outdoors",1,30" x 5.12" x 5.12","5.7","2024-04-09","729"
27,B0CK3NM2YP,"Manduka GRP Adapt Alfombrilla de yoga 71","https://m.media-amazon.com/images/I/61HecIsg9aL._AC_UL320_.jpg","Manduka","$92.60","9,438","605","29","$56,017","622",4.50,AMZ,"$25.02","Sports & Outdoors",1,26.5" x 5.59" x 5.59","5.7","2024-04-09","729"
68,B0CK3NM2YP,"Manduka GRP Adapt Alfombrilla de yoga 71","https://m.media-amazon.com/images/I/61HecIsg9aL._AC_UL320_.jpg","Manduka","$92.60","9,438","605","29","$56,017","622",4.50,AMZ,"$25.02","Sports & Outdoors",1,26.50" x 5.59" x 5.59","5.70","2024-04-09","729"
26,B0CW2WKGY9,"READAEER Esterilla de yoga plegable para viajes con bolsa de transporte, esterilla de yoga de 6 mm de grosor antideslizante de TPE para pilates, para 183 cm de largo x 61 cm de ancho x 0.61 cm de","https://m.media-amazon.com/images/I/81x21tsTvWL._AC_UL320_.jpg","Readaeer","$19.99","4,515","1,748","58","$34,948","644",4.30,FBA,"$10.14","Sports & Outdoors",1,14.92" x 12.2" x 3.07","1.57","2024-04-09","729"
67,B0CW2WKGY9,"READAEER Esterilla de yoga plegable para viajes con bolsa de transporte, esterilla de yoga de 6 mm de grosor antideslizante de TPE para pilates, para 183 cm de largo x 61 cm de ancho x 0.61 cm de","https://m.media-amazon.com/images/I/81x21tsTvWL._AC_UL320_.jpg","Readaeer","$19.99","4,515","1,748","58","$34,948","644",4.30,FBA,"$10.14","Sports & Outdoors",1,14.92" x 12.20" x 3.07","1.57","2024-04-09","729"
31,B08LNP5XG5,"Esterilla de yoga Manduka eKOLite - 4 mm de goma natural | Ecológica | Superficie de textura suave | Sensación natural al contacto con la piel","https://m.media-amazon.com/images/I/51tlucPJ2RL._AC_UL320_.jpg","Manduka","$74","22,680","467","12","$34,591","749",4.40,AMZ,"$22.61","Sports & Outdoors",3,26.69" x 5.91" x 5.71","5.5","2024-04-09","729"
72,B08LNP5XG5,"Esterilla de yoga Manduka eKOLite - 4 mm de goma natural | Ecológica | Superficie de textura suave | Sensación natural al contacto con la piel","https://m.media-amazon.com/images/I/51tlucPJ2RL._AC_UL320_.jpg","Manduka","$74.00","22,680","467","12","$34,591","749",4.40,AMZ,"$22.61","Sports & Outdoors",3,26.69" x 5.91" x 5.71","5.50","2024-04-09","729"
20,B0869PVGQ9,"Primasole Folding Yoga Travel Pilates Mat Foldable Easy to Carry to Class Beach Park Tear resistant Travel Picnics 4mm Thick 9 Colors","https://m.media-amazon.com/images/I/91TmNyOVFWL._AC_UL320_.jpg","Primasole","$13.79","2,566","2,297","93","$31,678","4,796",4.30,AMZ,"$8.60","Sports & Outdoors",4,13.15" x 10.75" x 2.87","1.9","2024-04-09","729"
61,B0869PVGQ9,"Primasole Folding Yoga Travel Pilates Mat Foldable Easy to Carry to Class Beach Park Tear resistant Travel Picnics 4mm Thick 9 Colors","https://m.media-amazon.com/images/I/91TmNyOVFWL._AC_UL320_.jpg","Primasole","$13.79","2,566","2,297","93","$31,678","4,796",4.30,AMZ,"$8.60","Sports & Outdoors",4,13.15" x 10.75" x 2.87","1.90","2024-04-09","729"
22,B0DSR7K8CL,"Sunny Health & Fitness Alfombrilla de yoga antideslizante: duradera, antidesgarros, ligera, soporte acolchado para yoga, pilates, ejercicios de estiramiento, meditación y entrenamientos de piso","https://m.media-amazon.com/images/I/71+n2fvgNoL._AC_UL320_.jpg","Sunny Health & Fitness","$18.99","4,278","1,340","61","$25,439","5,932",4.40,AMZ,"$12.67","Sports & Outdoors",1,24.41" x 4.09" x 4.02","2.55","2025-03-30","374"
63,B0DSR7K8CL,"Sunny Health & Fitness Alfombrilla de yoga antideslizante: duradera, antidesgarros, ligera, soporte acolchado para yoga, pilates, ejercicios de estiramiento, meditación y entrenamientos de piso","https://m.media-amazon.com/images/I/71+n2fvgNoL._AC_UL320_.jpg","Sunny Health & Fitness","$18.99","4,278","1,340","61","$25,439","5,932",4.40,AMZ,"$12.67","Sports & Outdoors",1,24.41" x 4.09" x 4.02","2.55","2025-03-30","374"
19,B0CJ39LHNX,"YOGATI® Esterilla de Yoga con Correa con Líneas de Alineación. Esterilla de Entrenamiento en Casa para Mujeres, Hombres y Niños. Esterilla de Yoga Gruesa Antideslizante para Pilates y Fitness","https://m.media-amazon.com/images/I/819cPiAoMuL._AC_UL320_.jpg","Yogati","$26.99","10,155","837","28","$22,581","7,469",4.50,FBA,"$14.63","Sports & Outdoors",1,23.62" x 5.12" x 4.92","1.7","2024-04-09","729"
60,B0CJ39LHNX,"YOGATI® Esterilla de Yoga con Correa con Líneas de Alineación. Esterilla de Entrenamiento en Casa para Mujeres, Hombres y Niños. Esterilla de Yoga Gruesa Antideslizante para Pilates y Fitness","https://m.media-amazon.com/images/I/819cPiAoMuL._AC_UL320_.jpg","Yogati","$26.99","10,155","837","28","$22,581","7,469",4.50,FBA,"$14.63","Sports & Outdoors",1,23.62" x 5.12" x 4.92","1.7","2024-04-09","729"
37,B00FY0GWE4,"ProsourceFit - Tapete extragrueso para yoga y pilates de ½” (13 mm), colchoneta larga de 71 pulgadas de alta densidad con espuma cómoda y correa de transporte","https://m.media-amazon.com/images/I/71nNIdr8dIL._AC_UL320_.jpg","ProsourceFit","$29.66","39,496","751","6","$22,283","585",4.50,AMZ,"$16.18","Sports & Outdoors",2,24.88" x 8.19" x 7.87","3.75","2024-04-08","730"
